name,title,author,year,abstract,cite,period_name,sub_type,studies,url,doi
10360,Ermittlungen der Lebenshaltungskosten von Studierenden - Eine Studie im Auftrag des Deutschen Studentenwerks,FiBS - Forschungsinstitut für Bildungs- und Sozialökonomie,2017,,FiBS - Forschungsinstitut für Bildungs- und Sozialökonomie. 2017: Ermittlungen der Lebenshaltungskosten von Studierenden - Eine Studie im Auftrag des Deutschen Studentenwerks. Berlin: Deutsches Studentenwerk,2017,33 Other Grey Literature,"SOEP v.30, EVS",https://www.studentenwerke.de/sites/default/files/dsw_fibs_online.pdf,
10361,Einkommen Älterer wächst,"Grah, Annika",2017,Verfügbare Gelder der 65- bis 74-Jährigen legen seit den 80ern um 52 Prozent zu / Aber auch ein wachsendes Armutsrisiko im Ruhestand.,"Grah, Annika. 2017: Einkommen Älterer wächst. Norddeutsche Neueste Nachrichten vom 14. Juni 2017. 12",2017,60 Popular Publication,,,
10362,Health Effects of Instruction Intensity: Evidence from a Natural Experiment in German High-Schools,"Quis, Johanna Sophie; Simon Reif",2017,"A large literature aims to establish a causal link between education and health using changes in compulsory schooling laws. It is however unclear how well more education is operationalized by marginal increases in school years. We shed a new light on this discussion by analyzing the health effects of a reform in Germany where total years of schooling for students in the academic track were reduced from nine to eight while keeping cumulative teaching hours constant by increasing instruction intensity. ŒThe sequential introduction of the reform allows us to implement a triple difference-in-differences estimation strategy with data from the German Socio-Economic Panel. We find that increased weekly instruction time has negative health effects for females while they are still in school. However, after graduation, females even seem to benefit from reduced school years. We find no effects on males’ health.","Quis, Johanna Sophie; Simon Reif. 2017: Health Effects of Instruction Intensity: Evidence from a Natural Experiment in German High-Schools. SOEPpapers 916. Berlin: DIW Berlin",2017,32 SOEPpaper,SOEP v31,"https://www.diw.de/documents/publikationen/73/diw_01.c.560203.de/diw_sp0916.pdf, https://www.uni-bamberg.de/fileadmin/uni/fakultaeten/sowi_faecher/vwl/BERG/BERG_123.pdf",
10363,Niedrige Stundenverdienste hinken bei der Lohnentwicklung nicht mehr hinterher,"Brenke, Karl; Alexander S. Kritikos",2017,"Lange Zeit kamen in Deutschland nur die besser bezahlten Arbeitskräfte in den Genuss von Reallohnsteigerungen. Die abhängig Beschäftigten mit niedrigen Stundenentgelten mussten dagegen erhebliche Reallohnverluste hinnehmen und zeitweilig breitete sich der Niedriglohnsektor immer mehr aus. Diese Trends setzen sich etwa seit Beginn dieses Jahrzehnts nicht mehr fort. Die verschiedenen Lohngruppen profitieren nun gleichmäßiger vom durchschnittlichen Lohnanstieg, wenngleich jetzt die Arbeitskräfte mit mittleren Stundenentgelten bei der Lohnentwicklung etwas hinterherhinken. Entsprechend hat sich die Schere zumindest zwischen hohen und geringen Löhnen seitdem nicht weiter geöffnet. Diese Entwicklung ist keineswegs selbstverständlich, da sich die Struktur der Arbeitsplätze weiter hin zu höher qualifizierten Tätigkeiten verschiebt. Nach wie vor schneiden die Beschäftigten mit höheren Stundenverdiensten relativ gut bei der Lohnentwicklung ab; das gilt nicht nur für den längerfristigen Trend, sondern auch für die jüngere Entwicklung. Eine Längsschnittanalyse anhand von Daten des Sozio-oekonomischen Panels (SOEP) zeigt, dass es vielen Geringverdienern gelingt, über die Zeit auf deutlich höhere Stundenlöhne zu kommen. So zählte von denjenigen 20 Prozent der Arbeitskräfte mit den niedrigsten Löhnen im Jahr 2010, die in einer Beschäftigung blieben, mehr als die Hälfte fünf Jahre später nicht mehr zu den Geringentlohnten. Besonders starke Lohnanhebungen konnten hier die Vollzeitkräfte erzielen. Insgesamt zeigen die Ergebnisse, dass die Stundenlöhne nach der Finanzkrise real durchweg zugenommen haben und der Anstieg gleichmäßiger als früher verteilt war. Dennoch haben diese Steigerungen die Reallohnverluste in den unteren vier Dezilen aus den 15 Jahren zuvor nicht wettgemacht.","Brenke, Karl; Alexander S. Kritikos. 2017: Niedrige Stundenverdienste hinken bei der Lohnentwicklung nicht mehr hinterher. DIW Wochenbericht 84 (21), 407-416",2017,05 DIW Weekly Report,SOEP v32.1,https://www.diw.de/documents/publikationen/73/diw_01.c.558951.de/17-21-1.pdf,
10364,Hourly Wages in Lower Deciles No Longer Lagging behind When It Comes to Wage Growth,"Brenke, Karl; Alexander S. Kritikos",2017,"For many years, only better-paid workers benefited from Germany’s real wage increases. In contrast, dependent employees with lower hourly wages suffered substantial losses, while the low-wage sector expanded. Around 2010, these trends came to an end. Now all wage groups benefit from wage increases—even if those in the middle of the distribution lag somewhat behind. At the very least, this new pattern means that the gap between high and low wages is not getting wider. This development is kind of surprising, as the labor market is shifting to higher-skilled jobs. Workers with higher hourly wages are still doing relatively well when it comes to wage developments; this applies not only to the long-term trend, but also to the recent developments. A longitudinal analysis based on data from the Socio-Economic Panel (SOEP) shows that with time, a large share of low-wage workers were able to earn much higher hourly wage rates. For example, more than half of those workers whose wages were in the bottom 20 percent in 2010, and who were still dependently employed in 2015, were no longer among the low-wage workers. Full-time employees in this group experienced stronger increases. Overall, the results show that hourly wages have been increasing consistently in real terms since the financial crisis and that the growth has been more evenly distributed than it was before. Nevertheless, the increases since 2010 have not made up for the real wage losses incurred by workers who were in the bottom 40 percent 15 years earlier.","Brenke, Karl; Alexander S. Kritikos. 2017: Hourly Wages in Lower Deciles No Longer Lagging behind When It Comes to Wage Growth. DIW Economic Bulletin 7 (21), 205-214",2017,05 DIW Weekly Report,SOEP v32.1,https://www.diw.de/documents/publikationen/73/diw_01.c.559085.de/diw_econ_bull_2017-21-1.pdf,
10365,"In 2016, around One-Third of People in Germany Donated for Refugees and Ten Percent Helped out on Site—yet Concerns Are Mounting","Jacobsen, Jannes; Philipp Eisnecker; Jürgen Schupp",2017,"The presence of refugees in Germany and the challenges their integration poses have preoccupied the public for the past two years. According to the latest data of the Socio-Economic Panel (SOEP), many more people in Germany were concerned about migration and xenophobia last year than in 2013. The additional representative results of the Barometer of Public Opinion on Refugees in Germany in 2016 and the current SOEP wave also indicated that respondents see more risks than opportunities in the refugee migration to Germany. At the same time, around one-third of the population said they had actively supported refugees in the form of monetary or material donations; around ten percent had helped out on site, for example by accompanying refugees to appointments at authorities or language instruction. People with a higher level of formal education and a history of volunteering were more likely to assist actively on site in the integration of refugees. In the course of the year, however, the number of respondents who expressed their intention to become active in the future decreased.","Jacobsen, Jannes; Philipp Eisnecker; Jürgen Schupp. 2017: In 2016, around One-Third of People in Germany Donated for Refugees and Ten Percent Helped out on Site—yet Concerns Are Mounting. DIW Economic Bulletin 7 (16/17), 165-176",2017,05 DIW Weekly Report,SOEP v.33; Barometer of public opinion about Refugees in Germany,https://www.diw.de/documents/publikationen/73/diw_01.c.557129.de/diw_econ_bull_2017-16-1.pdf,
10366,When equity matters for marital stability: Comparing German and U.S. couples,"Bellani, Daniela; Gøsta Esping Andersen; Léa Pessin",2017,"Comparing West Germany and the U.S., we analyze the association between equity—in terms of the relative gender division of paid and unpaid work hours—and the risk of marriage dissolution. Our aim is to identify under what conditions equity influences couple stability. We apply event-history analysis to marriage histories using data from the German Socio-Economic Panel for West Germany and the Panel Study of Income Dynamics for the U.S. for the period 1986–2009/10. For the U.S., we find that deviation from equity is particularly destabilizing when the wife underbenefits, especially when both partners’ paid work hours are similar. In West Germany, equity is less salient. Instead, we find that the male breadwinner model remains the single most stable couple arrangement.","Bellani, Daniela; Gøsta Esping Andersen; Léa Pessin. 2017: When equity matters for marital stability: Comparing German and U.S. couples. Journal of Social and Personal Relationships (online first) ",2017,02 SSCI Journal,"SOEP, PSID",,10.1177/0265407517709537
10367,"Der Fall der Abstiegsangst, oder: Die mittlere Mittelschicht als sensibles Zentrum der Gesellschaft. Eine Trendanalyse 1984–2014","Lengfeld, Holger; Jessica Ordemann",2017,"Neueren Studien zufolge hat in der deutschen Mittelschicht die Angst vor dem sozialen Abstieg, d. h. vor dem Verlust des sozioökonomischen Status, in den 1990er und 2000er Jahren zugenommen. Auf der Basis einer berufsbezogenen Konzeption analysieren wir den Verlauf der Abstiegsangst im Schichtvergleich über einen langen, von 1984 bis 2014 reichenden Zeitraum. Wir verwenden Daten des Sozio-oekonomischen Panels (SOEP) von maximal 49.102 Erwerbstätigen, für die 286.049 Beobachtungen vorliegen. Mit deskriptiven Trendanalysen und random effects ordered probit-Regressionen mit anschließenden marginsplot zeigen wir, dass die empfundene Unsicherheit von Beginn des Beobachtungszeitraums bis 2005 in allen Schichten angestiegen ist, wobei der Anstieg in der mittleren Mitte am stärksten war. Für 2006 bis 2014 beobachten wir dagegen einen starken Rückgang der Statusverunsicherung in allen Schichten. Trotz der Wirtschaftskrise 2009 war das Ausmaß der Sorgen am Ende des Beobachtungszeitraums 2014 in fast allen Schichten auf dem niedrigen Niveau von 1991. Dabei sank das Ausmaß der Sorgen in der mittleren Mittelschicht im Schichtvergleich am stärksten ab. Wir fassen unsere Ergebnisse in der These der mittleren Mittelschicht als das sensible Zentrum der Gesellschaft zusammen.                                                             In the 1990s and 2000s, many studies have shown that the fear of falling increased in the German middle class. This paper analyzes how these worries developed over an extended period of 30 years. To do this, a longitudinal analysis of data from the German Socio-Economic Panel (SOEP) between the years 1984 and 2014 was used. This study analyzes fears of job loss as indicative of the fear of falling on the part of a maximum of 49,102 employed people (comprising 286,049 observations). The descriptive trend analyses and random effects-ordered probit-regressions followed by a marginsplot reveal that from the beginning of the observation period up to the year 2005, the fear of job loss rose in all social classes, but was at its strongest for the middle middle class. For the period between 2006 and 2014, however, the fear of decline decreased significantly in all classes. Despite the European economic crisis of 2009, the level of fear in almost all classes at the end of the period of observation in 2014 was at the same low-point as in 1991. During this period, the level of fear fell at its greatest rate in the center of the middle class in comparison to all other classes. Our results are summarized in the conclusion, which describes the center of the middle class as a sensitive barometer of wider society.","Lengfeld, Holger; Jessica Ordemann. 2017: Der Fall der Abstiegsangst, oder: Die mittlere Mittelschicht als sensibles Zentrum der Gesellschaft. Eine Trendanalyse 1984–2014. Zeitschrift für Soziologie 46 (3), 167-184",2017,02 SSCI Journal,SOEP v31,,10.1515/zfsoz-2017-1010
10368,Gescheiterte Berufseinstiege und politische Sozialisation. Eine Längsschnittstudie zur Wirkung früher Arbeitslosigkeit auf politisches Interesse,"Emmenegger, Patrick; Paul Marx; Dominik Schraff",2017,"Verringert Arbeitslosigkeit politisches Interesse? Wir argumentieren, dass die Antwort auf diese Frage vom Stadium im Lebenszyklus abhängt. Mit zunehmendem Alter wird politisches Interesse wandlungsresistent, wodurch der Einfluss von Arbeitslosigkeit abnimmt. In jungem Alter kann Arbeitslosigkeit allerdings den Sozialisationsprozess behindern, durch den sich politisches Interesse entwickelt. Dieser negative Effekt von Arbeitslosigkeit tritt vor allem unter jungen Erwachsenen auf, die weniger stark in soziale Netzwerke eingebunden sind. Mit dieser Sozialisationsperspektive ergänzen wir Argumente, die sich auf an den Arbeitsplatz geknüpfte Ressourcen konzentrieren. Unsere Längsschnittanalyse zeigt, dass (1) Arbeitslosigkeit politisches Interesse insbesondere bei jungen Befragten verringert, (2) dieser Effekt vor allem bei introvertierten Persönlichkeiten mit schwächeren sozialen Netzwerken auftritt und (3) Arbeitslosigkeit in jungen Jahren einen bleibenden negativen Effekt auf politisches Interesse hat.                                                        Does unemployment reduce political interest? This contribution argues that the answer depends on life-cycle stages. Political interest becomes resilient with age, which in turn diminishes the negative effect of unemployment. However, if unemployment occurs at a young age, unemployment can inhibit the socialization process that leads to political interest. This effect is especially pervasive among young adults with weak social networks. This socialization perspective complements existing accounts that emphasize the role of workplace-related resources. The longitudinal analyses made in connection with this study show that unemployment does indeed reduce political interest primarily among young respondents, an effect that is particularly strong among respondents who lack strong social networks. Furthermore, unemployment at a young age produces persistent, negative effects on political interest.","Emmenegger, Patrick; Paul Marx; Dominik Schraff. 2017: Gescheiterte Berufseinstiege und politische Sozialisation. Eine Längsschnittstudie zur Wirkung früher Arbeitslosigkeit auf politisches Interesse. Zeitschrift für Soziologie 46 (3), 201-218",2017,02 SSCI Journal,SOEP v28,,10.1515/zfsoz-2017-1012
10369,Geht's uns wirklich so gut? Lebensqualität ist mehr als nur subjektive oder objektive Lebenslage,"Grabka, Markus M.; Jürgen Schupp",2017,,"Grabka, Markus M.; Jürgen Schupp. 2017: Geht's uns wirklich so gut? Lebensqualität ist mehr als nur subjektive oder objektive Lebenslage. Wirtschaftsdienst 97 (6), 448-450",2017,04 Other Journal,SOEP v32,http://archiv.wirtschaftsdienst.eu/downloads/getfile.php?id=3780,10.1007/s10273-017-2159-5
10370,The need for and use of panel data,"Andreß, Hans-Jürgen",2017,"Stability and change are essential elements of social reality and economic progress. Cross-sectional surveys are a means of providing information on specific issues at a particular point in time, though without providing any information about the prevailing stability. Limited information on change can be obtained by retrospective questioning, but this is often impaired by “recall bias.” However, valid information on change is essential for assessing whether phenomena such as poverty are permanent or only temporary. Panel data analyses can address these problems as well as provide an essential tool for effective policy design.","Andreß, Hans-Jürgen. 2017: The need for and use of panel data. IZA World of Labor. Bonn: Institute for the Study of Labor (IZA). ",2017,70 Other,,https://wol.iza.org/uploads/articles/352/pdfs/the-need-for-and-use-of-panel-data.pdf?v=1,10.15185/izawol.352
10371,Growing up with a single mother and life satisfaction in adulthood: A test of mediating and moderating factors,"Richter, David; Sakari Lemola",2017,"Single parenthood is increasingly common in Western societies but only little is known about its long-term effects. We therefore studied life satisfaction among 641 individuals (ages 18–66 years) who spent their entire childhood with a single mother, 1539 individuals who spent part of their childhood with both parents but then experienced parental separation, and 21,943 individuals who grew up with both parents. Individuals who grew up with a single mother for their entire childhood and to a lesser degree also individuals who experienced parental separation showed a small but persistent decrease in life satisfaction into old age controlling childhood socio-economic status. This decrease was partly mediated by worse adulthood living conditions related to socio-economic and educational success, physical health, social integration, and romantic relationship outcomes. No moderation by age, gender, and societal system where the childhood was spent (i.e. western oriented FRG or socialist GDR) was found.","Richter, David; Sakari Lemola. 2017: Growing up with a single mother and life satisfaction in adulthood: A test of mediating and moderating factors. PLOS ONE 12 (6), e0179639",2017,01 SCI Journal,SOEP v30,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0179639&type=printable,10.1371/journal.pone.0179639
10372,Nicht einmal jeder Fünfte ist Gewerkschafter,"Plück, Maximilian",2017,"Eine Studie des Instituts der deutschen Wirtschaft in Köln belegt, dass nur 18,9 Prozent der deutschen Arbeitnehmer einer Gewerkschaft angehören.","Plück, Maximilian. 2017: Nicht einmal jeder Fünfte ist Gewerkschafter. Rheinische Post vom 21. Juni 2017. 9",2017,60 Popular Publication,,,
10373,Sanierung: Merkel gibt Hausbesitzern zwei entscheidende Versprechen,"Fabricius, Michael",2017,Die Sanierung von Wohngebäuden ist in den letzten Jahren teuer geworden. Die Bundeskanzlerin kündigt nun Erleichterungen für die nächste Legislaturperiode an. Ihr Finanzminister hat aber einen Einwand.,"Fabricius, Michael. 2017: Sanierung: Merkel gibt Hausbesitzern zwei entscheidende Versprechen. Welt online vom 22. Juni 2017. ",2017,60 Popular Publication,,https://www.welt.de/wirtschaft/article165808035/Merkel-gibt-Hausbesitzern-zwei-entscheidende-Versprechen.html,
10374,Steuerkonzept der SPD: Kurioses Modell: Finanzexperten wollen Vermögensteuer - mit 0 Prozent Steuersatz,"Sackmann, Christoph",2017,"Die Grünen werden im Bundestagswahlkampf eine Vermögensteuer fordern, die SPD liebäugelt damit. Einige Finanzexperten geben ihnen sogar Recht - allerdings sollte der Steuersatz bei 0 Prozent liegen. Dann nämlich löst die Steuer unser dringendstes Problem mit den Superreichen.","Sackmann, Christoph. 2017: Steuerkonzept der SPD: Kurioses Modell: Finanzexperten wollen Vermögensteuer - mit 0 Prozent Steuersatz. Focus online vom 20. Juni 2017. ",2017,60 Popular Publication,,http://www.focus.de/finanzen/steuern/steuerkonzept-der-spd-warum-wir-dringend-eine-vermoegensteuer-brauchen-die-keiner-bezahlen-muss_id_7260620.html,
10375,Führungskräfte sammeln besonders viele Überstunden,"Decker, Hanna",2017,"Deutsche arbeiten im Schnitt 35,9 Stunden pro Woche / Drei Stunden mehr als vertraglich vereinbart.","Decker, Hanna. 2017: Führungskräfte sammeln besonders viele Überstunden. Frankfurter Allgemeine vom 26. Juni 2017. 19",2017,60 Popular Publication,,,
10376,Studie zur Rente: Altersarmut nimmt in Deutschland drastisch zu,"Preker, Alexander",2017,Den Ruhestand sorgenfrei genießen? Für immer mehr Senioren wird das unmöglich. Bis 2036 steigt die Altersarmut laut einer Studie deutlich - und die Reformpläne der Politik helfen kaum.,"Preker, Alexander. 2017: Studie zur Rente: Altersarmut nimmt in Deutschland drastisch zu. Spiegel online vom 26. Juni 2017. ",2017,60 Popular Publication,,http://www.spiegel.de/wirtschaft/soziales/altersarmut-nimmt-in-deutschland-drastisch-zu-a-1153561.html,
10377,"Teuer, aber lukrativ","Eckert, Daniel",2017,Die Ausgaben von Studenten steigen. Insbesondere die hohen Mieten in Uni-Städten werden zur Belastung. Häufig reicht das BAföG nicht aus. Dennoch: Ein akademischer Abschluss rechnet sich.,"Eckert, Daniel. 2017: Teuer, aber lukrativ. Die Welt vom 24. Juni 2017. 15",2017,60 Popular Publication,,https://www.welt.de/wirtschaft/karriere/bildung/article165874566/Warum-ein-Studienkredit-sich-am-Ende-auszahlt.html,
