study,dataset,variable,label,concept,questionnaire,question,item
soep-core,bemuki5,bem50901,Regelmaessige Teilnahme am Elternabend,eelt11,soep-core-2014-e5,9,eelt11
soep-core,bemuki5,bem50902,Regelmaessige Besuche von Elternsprechtagen,eelt12,soep-core-2014-e5,9,eelt12
soep-core,bemuki5,bem50903,Aufsuchen der Lehrer,eelt13,soep-core-2014-e5,9,eelt13
soep-core,bemuki5,bem50904,Engagement als Elternvertreter,eelt14,soep-core-2014-e5,9,eelt14
soep-core,bemuki5,bem50905,Sonstige Unterstuetzung der Schule/Lehrer,eelt16,soep-core-2014-e5,9,eelt16
soep-core,bemuki5,bem50906,Mitglied im Foerderverein,eelt17,soep-core-2014-e5,9,eelt17
soep-core,bemuki5,bem50907,Nichts davon,eelt15,soep-core-2014-e5,9,eelt15
soep-core,bemuki5,bem51001,Kind geht gerne in die Schule,esch22,soep-core-2014-e5,10,esch22
soep-core,bemuki5,bem51002,Kind hat keinen guten Umgang mit Klassenkameraden,esch26,soep-core-2014-e5,10,esch26
soep-core,bemuki5,bem51003,Kind empfindet Schule als Zeitverschwendung,esch27,soep-core-2014-e5,10,esch27
soep-core,bemuki5,bem51004,Kind nimmt Arbeit in der Schule nie ernst,esch28,soep-core-2014-e5,10,esch28
soep-core,bemuki5,bem51005,Kind kommt im Unterricht gut mit,esch23,soep-core-2014-e5,10,esch23
soep-core,bemuki5,bem51006,Kind kommt mit akt. LehrerIn nicht gut aus,esch29,soep-core-2014-e5,10,esch29
soep-core,bemuki5,bem51007,Kind lernt gerne,esch25,soep-core-2014-e5,10,esch25
soep-core,bemuki5,bem511,Ort der Arbeit an Hausaufgaben,ehaus1,soep-core-2014-e5,11,
soep-core,bemuki5,bem512,Haeufigkeit der Unterstuetzung bei Hausaufgaben,ehaus2,soep-core-2014-e5,12,
soep-core,bemuki5,bem51301,"Haeufigkeit Fernsehen, Video",efz01,soep-core-2014-e5,13,efz01
soep-core,bemuki5,bem51302,Haeufigkeit Computerspiele,efz02,soep-core-2014-e5,13,efz02
soep-core,bemuki5,bem51303,Haeufigkeit Soziale Netzwerke,efz21,soep-core-2014-e5,13,efz21
soep-core,bemuki5,bem51304,Haeufigkeit sonstiges Internet,efz14,soep-core-2014-e5,13,efz14
soep-core,bemuki5,bem51305,Haeufigkeit Musik hoeren,efz03,soep-core-2014-e5,13,efz03
soep-core,bemuki5,bem51306,Haeufigkeit Musik machen,efz04,soep-core-2014-e5,13,efz04
soep-core,bemuki5,bem51307,Haeufigkeit Sport treiben,efz05,soep-core-2014-e5,13,efz05
soep-core,bemuki5,bem51308,Haeufigkeit mit Familie etw. unternehmen,efz17,soep-core-2014-e5,13,efz17
soep-core,bemuki5,bem51309,"Haeufigkeit tanzen, Theater spielen",efz06,soep-core-2014-e5,13,efz06
soep-core,bemuki5,bem51310,"Haeufigkeit technisches werken, arbeiten",efz07,soep-core-2014-e5,13,efz07
soep-core,bemuki5,bem51311,Haeufigkeit malen und basteln,efz18,soep-core-2014-e5,13,efz18
soep-core,bemuki5,bem51312,Haeufigkeit lesen,efz08,soep-core-2014-e5,13,efz08
soep-core,bemuki5,bem51313,"Haeufigkeit nichts tun, traeumen",efz10,soep-core-2014-e5,13,efz10
soep-core,bemuki5,bem51314,Haeufigkeit Freunde treffen,efz19,soep-core-2014-e5,13,efz19
soep-core,bemuki5,bem51315,Haeufigkeit Telefonieren,efz22,soep-core-2014-e5,13,efz22
soep-core,bemuki5,bem51316,Haeufigkeit Sms austauschen,efz23,soep-core-2014-e5,13,efz23
soep-core,bemuki5,bem51317,"Haeufigkeit Kirchgang, religioese Veranstaltungen",efz16,soep-core-2014-e5,13,efz16
soep-core,bemuki5,bem51318,Haeufigkeit Teilnahme an Jugendgruppen,efz20,soep-core-2014-e5,13,efz20
soep-core,bemuki5,bem51319,Haeufigkeit um Haustier / Tiere kuemmern,efz24,soep-core-2014-e5,13,efz24
soep-core,bemuki5,bem51401,Ort der Mahlzeit unter der Woche Fruehstueck,eessfw,soep-core-2014-e5,14,eessfw
soep-core,bemuki5,bem51402,Ort der Mahlzeit unter der Woche Mittagessen,eessmw,soep-core-2014-e5,14,eessmw
soep-core,bemuki5,bem51403,Ort der Mahlzeit unter der Woche Abendessen,eessaw,soep-core-2014-e5,14,eessaw
soep-core,bemuki5,bem51404,Ort der Mahlzeit samstags Fruehstueck,eessfsa,soep-core-2014-e5,14,eessfsa
soep-core,bemuki5,bem51405,Ort der Mahlzeit samstags Mittagessen,eessmsa,soep-core-2014-e5,14,eessmsa
soep-core,bemuki5,bem51406,Ort der Mahlzeit samstags Abendessen,eessasa,soep-core-2014-e5,14,eessasa
soep-core,bemuki5,bem51407,Ort der Mahlzeit sonntags Fruehstueck,eessfso,soep-core-2014-e5,14,eessfso
soep-core,bemuki5,bem51408,Ort der Mahlzeit sonntags Mittagessen,eessmso,soep-core-2014-e5,14,eessmso
soep-core,bemuki5,bem51409,Ort der Mahlzeit sonntags Abendessen,eessaso,soep-core-2014-e5,14,eessaso
soep-core,bemuki5,bem51501,Kind ist gespraechig(1)/still(11),everg01,soep-core-2014-e5,15,everg01
soep-core,bemuki5,bem51502,Kind ist unordentlich(1)/ordentlich(11),everg02,soep-core-2014-e5,15,everg02
soep-core,bemuki5,bem51503,Kind ist gutmuetig(1)/leicht reizbar(11),everg03,soep-core-2014-e5,15,everg03
soep-core,bemuki5,bem51504,Kind ist wenig interessiert(1)/wissensdurstig(11),everg04,soep-core-2014-e5,15,everg04
soep-core,bemuki5,bem51505,Kind hat Selbstvertrauen(1)/ist unsicher(11),everg05,soep-core-2014-e5,15,everg05
soep-core,bemuki5,bem51506,Kind ist zurueckgezogen(1)/kontaktfreudig(11),everg06,soep-core-2014-e5,15,everg06
soep-core,bemuki5,bem51507,Kind ist konzentriert(1)/leicht ablenkbar(11),everg07,soep-core-2014-e5,15,everg07
soep-core,bemuki5,bem51508,Kind ist trotzig(1)/folgsam(11),everg08,soep-core-2014-e5,15,everg08
soep-core,bemuki5,bem51509,Kind begreift schnell(1)/braucht mehr Zeit(11),everg09,soep-core-2014-e5,15,everg09
soep-core,bemuki5,bem51510,Kind ist aengstlich(1)/unaengstlich(11),everg10,soep-core-2014-e5,15,everg10
soep-core,bemuki5,bem51601,Atemwegserkrankungen,estor1,soep-core-2014-e5,16,estor1
soep-core,bemuki5,bem51602,Allergien,estor15,soep-core-2014-e5,16,estor15
soep-core,bemuki5,bem51603,Neurodermitis,estor3,soep-core-2014-e5,16,estor3
soep-core,bemuki5,bem51604,Fehlsichtigkeit,estor4,soep-core-2014-e5,16,estor4
soep-core,bemuki5,bem51605,Ernaehrungsstoerungen,estor5,soep-core-2014-e5,16,estor5
soep-core,bemuki5,bem51606,"Stoerung der Motorik, des Bewegungsapparats",estor6,soep-core-2014-e5,16,estor6
soep-core,bemuki5,bem51607,"Sonstige Stoerungen,Behinderungen",estor7,soep-core-2014-e5,16,estor7
soep-core,bemuki5,bem51609,"Nein, nichts davon",estor9,soep-core-2014-e5,16,estor9
soep-core,bemuki5,bem517,"Allgemeiner Gesundheitszustand, Kind",eges01,soep-core-2014-e5,17,
soep-core,bemuki5,bem51801,Krankenhausaufenthalt letzte 12 Monate,eges1,soep-core-2014-e5,18,
soep-core,bemuki5,bem51802,Dauer Krankenhausaufent i. d. letzten 12 Mon. in Tg,eges2,soep-core-2014-e5,18,eges2
soep-core,bemuki5,bem51901,aerztl. Hilfe i. d. letzten 3 Monaten,earz1,soep-core-2014-e5,19,
soep-core,bemuki5,bem51902,Anzahl aerztl. Hilfe i. d. letzten 3 Monaten,earz2,soep-core-2014-e5,19,earz2
soep-core,bemuki5,bem52001,Anzahl Freunde Kinder,efreu,soep-core-2014-e5,20,efreu
soep-core,bemuki5,bem52002,Anzahl Freunde Erwachsene,efreua,soep-core-2014-e5,20,efreua
soep-core,bemuki5,bem52101,Kind ist ruecksichtsvoll,ever01,soep-core-2014-e5,21,ever01
soep-core,bemuki5,bem52102,"Kind ist unruhig, ueberaktiv, kann nicht lange stillsitzen",ever02,soep-core-2014-e5,21,ever02
soep-core,bemuki5,bem52103,Kind teilt gerne mit anderen Kindern,ever03,soep-core-2014-e5,21,ever03
soep-core,bemuki5,bem52104,"Kind hat oft Wutanfaelle, ist aufbrausend",ever04,soep-core-2014-e5,21,ever04
soep-core,bemuki5,bem52105,"Kind ist Einzelgaenger, spielt meist alleine",ever05,soep-core-2014-e5,21,ever05
soep-core,bemuki5,bem52106,"Kind ist hilfsbereit, wenn andere verletzt, krank, betruebt sind",ever06,soep-core-2014-e5,21,ever06
soep-core,bemuki5,bem52107,Kind ist staendig zappelig,ever07,soep-core-2014-e5,21,ever07
soep-core,bemuki5,bem52108,"Kind streitet oft mit anderen Kindern, schikaniert sie",ever08,soep-core-2014-e5,21,ever08
soep-core,bemuki5,bem52109,Kind ist oft ungluecklich o. niedergeschlagen,ever09,soep-core-2014-e5,21,ever09
soep-core,bemuki5,bem52110,Kind ist bei anderen Kindern beliebt,ever10,soep-core-2014-e5,21,ever10
soep-core,bemuki5,bem52111,"Kind ist leicht ablenkbar, unkonzentriert",ever11,soep-core-2014-e5,21,ever11
soep-core,bemuki5,bem52112,"Kind ist in neuen Situationen nervoes,anklammernd",ever12,soep-core-2014-e5,21,ever12
soep-core,bemuki5,bem52113,Kind wird von anderen gehaenselt o. schikaniert,ever13,soep-core-2014-e5,21,ever13
soep-core,bemuki5,bem52114,Kind hilft anderen oft freiwillig,ever14,soep-core-2014-e5,21,ever14
soep-core,bemuki5,bem52115,Kind kommt mit Erwachsenen besser aus als mit anderen Kindern,ever15,soep-core-2014-e5,21,ever15
soep-core,bemuki5,bem52116,"Kind hat viele Aengste, fuerchtet sich leicht",ever16,soep-core-2014-e5,21,ever16
soep-core,bemuki5,bem52117,"Kind fuehrt Aufgaben zu Ende, kann sich lange konzentrieren",ever17,soep-core-2014-e5,21,ever17
soep-core,bemuki5,bem52118,Kind denkt nach bevor es handelt,ever25,soep-core-2014-e5,21,ever25
soep-core,bemuki5,bem522,Befragte Person = Hauptbetreuungsperson,ehbet,soep-core-2014-e5,22,
soep-core,bemuki5,bem52301,Betreuung durch (Ehe-)PartnerIn,esit1,soep-core-2014-e5,23,esit1
soep-core,bemuki5,bem52302,Betreuung durch (Ehe-)PartnerIn (h/woche),estd1,soep-core-2014-e5,23,estd1
soep-core,bemuki5,bem52303,Betreuung durch Vater/Mutter des Kindes,esit2,soep-core-2014-e5,23,esit2
soep-core,bemuki5,bem52304,Betreuung durch Vater/Mutter des Kindes (h/woche),estd2,soep-core-2014-e5,23,estd2
soep-core,bemuki5,bem52305,Betreuung durch Grosseltern des Kindes,esit3,soep-core-2014-e5,23,esit3
soep-core,bemuki5,bem52306,Betreug.durch Grosseltern des Kindes (h/woche),estd3,soep-core-2014-e5,23,estd3
soep-core,bemuki5,bem52307,Betreug.durch aeltere Geschwister,esit4,soep-core-2014-e5,23,esit4
soep-core,bemuki5,bem52308,Betreug.durch aeltere Geschwister (h/woche),estd4,soep-core-2014-e5,23,estd4
soep-core,bemuki5,bem52309,Betreug.durch andere Verwandte,esit5,soep-core-2014-e5,23,esit5
soep-core,bemuki5,bem52310,Betreug.durch andere Verwandte (h/woche),estd5,soep-core-2014-e5,23,estd5
soep-core,bemuki5,bem52311,"Betreug.durch Kinderfrau, Au-pair",esit7,soep-core-2014-e5,23,esit7
soep-core,bemuki5,bem52312,"Betreug.durch Kinderfrau, Au-pair (h/woche)",estd7,soep-core-2014-e5,23,estd7
soep-core,bemuki5,bem52313,Betreuung durch andere,esit9,soep-core-2014-e5,23,esit9
soep-core,bemuki5,bem52314,Betreuung durch andere (h/woche),estd9,soep-core-2014-e5,23,estd9
soep-core,bemuki5,bem52315,Betreuung durch Schule,esit10,soep-core-2014-e5,23,esit10
soep-core,bemuki5,bem52316,Betreuung durch Schule (h/woche),estd10,soep-core-2014-e5,23,estd10
soep-core,bemuki5,bem52317,Betreuung durch Hort,esit11,soep-core-2014-e5,23,esit11
soep-core,bemuki5,bem52318,Betreuung durch Hort (h/woche),estd11,soep-core-2014-e5,23,estd11
soep-core,bemuki5,bem52319,Betreug.durch soziale Einrichtungen,esit12,soep-core-2014-e5,23,esit12
soep-core,bemuki5,bem52320,Betreug.durch soziale Einrichtungen (h/woche),estd12,soep-core-2014-e5,23,estd12
soep-core,bemuki5,bem52321,"Betreuung nur selbst, keine andere Person",esitno,soep-core-2014-e5,23,esitno
soep-core,bemuki5,bem524,Taschengeld,etg1,soep-core-2014-e5,24,
soep-core,bemuki5,bem52501,Taschengeld pro Woche,etg2,soep-core-2014-e5,25,etg2
soep-core,bemuki5,bem52502,Taschengeld pro Monat,etg3,soep-core-2014-e5,25,etg3
soep-core,bemuki5,bem5datt,Tag des Interviews,datt,soep-core-2014-e5,A,datt
soep-core,bemuki5,bem5datm,Monat des Interviews,datm,soep-core-2014-e5,A,datm
soep-core,bemuki5,bem5datst,Interview beendet Uhrzeit (Stunde),datst,soep-core-2014-e5,A,datst
soep-core,bemuki5,bem5datmi,Interview beendet Uhrzeit (Minuten),datmi,soep-core-2014-e5,A,datmi
soep-core,bemuki5,bem5form,Art der Befragung,form,soep-core-2014-e5,B,
soep-core,bemuki5,bem5dauer1,Interviewdauer muendlich in Minuten,dauer1,soep-core-2014-e5,C,dauer1
soep-core,bemuki5,bem5dauer2,Selbstausfuellen schriftlich in Minuten,dauer2,soep-core-2014-e5,C,dauer2
soep-core,bemuki5,intid,Interviewer ID,,soep-core-2014-e5,IN,
soep-core,bemuki5,beeltpersnr,Unveraenderl. Personennummer des Elternteils,pnrfest1,soep-core-2014-e5,,
