study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2014-hh,hwohn08,1,Ein reines Wohngebiet mit überwiegend Altbauten,A residential area with mostly old buildings
soep-core,soep-core-2014-hh,hwohn08,2,Ein reines Wohngebiet mit überwiegend Neubauten,A residential area with mostly newer buildings
soep-core,soep-core-2014-hh,hwohn08,3,Ein Mischgebiet mit Wohnungen und Geschäften bzw. Gewerbebetrieben,A mixed-use residential and commercial/ industrial neighborhood
soep-core,soep-core-2014-hh,hwohn08,4,"Ein Geschäftszentrum (Läden, Banken, Verwaltungen) mit wenigen Wohnungen","A commercial area (shops, banks, offices) with few residential dwellings"
soep-core,soep-core-2014-hh,hwohn08,5,Ein Gewerbe- bzw. Industriegebiet mit wenigen Wohnungen,An industrial area with few residential dwellings
soep-core,soep-core-2014-hh,humb,1,Ja,Yes
soep-core,soep-core-2014-hh,humb,2,Nein,No
soep-core,soep-core-2014-hh,hgr,1,viel zu klein,much too small
soep-core,soep-core-2014-hh,hgr,2,etwas zu klein,a bit too small
soep-core,soep-core-2014-hh,hgr,3,gerade richtig,just right
soep-core,soep-core-2014-hh,hgr,4,etwas zu groß,a bit too large
soep-core,soep-core-2014-hh,hgr,5,viel zu groß?,much too large?
soep-core,soep-core-2014-hh,hzus,1,In gutem Zustand,In good condition
soep-core,soep-core-2014-hh,hzus,2,Teilweise renovierungsbedürftig,In need of partial renovation
soep-core,soep-core-2014-hh,hzus,3,Ganz renovierungsbedürftig,In need of complete renovation
soep-core,soep-core-2014-hh,hzus,4,Abbruchreif,Near collapse
soep-core,soep-core-2014-hh,hwohn xx 2,1,Ja,Yes
soep-core,soep-core-2014-hh,hwohn xx 2,2,Nein,No
soep-core,soep-core-2014-hh,hbau7,1,Auf Kosten des Vermieters,Landlord
soep-core,soep-core-2014-hh,hbau7,2,Auf eigene Kosten,Myself
soep-core,soep-core-2014-hh,hbau7,3,Teils/  teils,Both
soep-core,soep-core-2014-hh,hbau8,1,"Selbst, in Eigenarbeit",Myself
soep-core,soep-core-2014-hh,hbau8,2,Handwerker/  Firma/  Fachmann beauftragt,"Hired tradesperson, company, or technician"
soep-core,soep-core-2014-hh,hbau8,3,Beides,Both
soep-core,soep-core-2014-hh,hew1,1,Ja,Yes
soep-core,soep-core-2014-hh,hew1,2,Nein,No
soep-core,soep-core-2014-hh,hew2,1,jetzt Eigentümer,now owner(s)
soep-core,soep-core-2014-hh,hew2,2,jetzt nicht mehr Eigentümer,no longer owner(s)
soep-core,soep-core-2014-hh,hew2,3,"weiterhin Mieter, aber die Wohnung hat einen neuen Eigentümer","still tenants, but it is now owned by someone else"
soep-core,soep-core-2014-hh,hew3,1,Kauf der Wohnung,purchased the dwelling
soep-core,soep-core-2014-hh,hew3,2,Erbschaft/  Schenkung/  Überschreibung,inherited or was/ were given the dwelling
soep-core,soep-core-2014-hh,hew4,1,Verkauf der Wohnung,I/ we sold the dwelling
soep-core,soep-core-2014-hh,hew4,2,Schenkung/  Überschreibung/  Sonstiges,gave/ bequeathed it/ other
soep-core,soep-core-2014-hh,hm01,1,Hauptmieter,Main tenant
soep-core,soep-core-2014-hh,hm01,2,Untermieter,Subletter
soep-core,soep-core-2014-hh,hm01,3,Eigentümer,Owner
soep-core,soep-core-2014-hh,hm02,1,Ja,Yes
soep-core,soep-core-2014-hh,hm02,2,Nein,No
soep-core,soep-core-2014-hh,hm03,1,"Ja, mit bestehender Sozialbindung","Yes, and it is still subsidized"
soep-core,soep-core-2014-hh,hm03,2,"Ja, aber mit abgelaufener Sozialbindung","Yes, but it is no longer subsidized"
soep-core,soep-core-2014-hh,hm03,3,Nein,No
soep-core,soep-core-2014-hh,hm05,2,"Zahle keine Miete, aber Nebenkosten",Do not pay rent but do pay utilities
soep-core,soep-core-2014-hh,hm05,3,Zahle weder Miete noch Nebenkosten,Do not pay either rent or utilities
soep-core,soep-core-2014-hh,hm08,1,Weiß nicht,Don't know
soep-core,soep-core-2014-hh,hm08,2,Keine Heizkosten,No heating costs
soep-core,soep-core-2014-hh,hm15,1,Weiß nicht,Don't know
soep-core,soep-core-2014-hh,hm15,2,"Betrag kann nicht getrennt werde, ist in den Heizkosten enthalten","Cannot separate electricity from heating costs, amount stated above"
soep-core,soep-core-2014-hh,hm15,3,Keine Stromkosten,No electricity costs
soep-core,soep-core-2014-hh,hm17,1,Weiß nicht,Don't know
soep-core,soep-core-2014-hh,hm17,2,"Betrag kann nicht getrennt werde, ist in den Heizkosten enthalten","Cannot separate gas from heating costs, amount stated above"
soep-core,soep-core-2014-hh,hm17,3,Keine Kosten für Gas,No gas costs
soep-core,soep-core-2014-hh,hm11,1,Weiß nicht,Don't know
soep-core,soep-core-2014-hh,hm11,2,Keine weiteren Umlagekosten,No other additional costs
soep-core,soep-core-2014-hh,hm12,1,sehr günstig,very inexpensive
soep-core,soep-core-2014-hh,hm12,2,günstig,inexpensive
soep-core,soep-core-2014-hh,hm12,3,angemessen,about average
soep-core,soep-core-2014-hh,hm12,4,etwas zu hoch,a bit too expensive
soep-core,soep-core-2014-hh,hm12,5,viel zu hoch?,much too expensive
soep-core,soep-core-2014-hh,hm13,1,Kommunale Wohnung,Municipal government
soep-core,soep-core-2014-hh,hm13,2,Genossenschaftliche Wohnung,Professional organization or union
soep-core,soep-core-2014-hh,hm13,3,Betriebs-/  Werkswohnung,My employer
soep-core,soep-core-2014-hh,hm13,6,Privates Unternehmen,Private company
soep-core,soep-core-2014-hh,hm13,4,Private(r) Eigentümer,Private owner
soep-core,soep-core-2014-hh,hm13,5,Weiß nicht,Don't know
soep-core,soep-core-2014-hh,he01,1,Ja,Yes
soep-core,soep-core-2014-hh,he01,2,Nein,No
soep-core,soep-core-2014-hh,he06,1,Ja,Yes
soep-core,soep-core-2014-hh,he06,2,Nein,No
soep-core,soep-core-2014-hh,he08,1,sehr günstig,very inexpensive
soep-core,soep-core-2014-hh,he08,2,günstig,inexpensive
soep-core,soep-core-2014-hh,he08,3,angemessen,about average
soep-core,soep-core-2014-hh,he08,4,etwas zu hoch,a bit too expensive
soep-core,soep-core-2014-hh,he08,5,viel zu hoch?,much too expensive?
soep-core,soep-core-2014-hh,he13,1,Ja,Yes
soep-core,soep-core-2014-hh,he13,2,Nein,No
soep-core,soep-core-2014-hh,hverm1,1,Ja,Yes
soep-core,soep-core-2014-hh,hverm1,2,Nein,No
soep-core,soep-core-2014-hh,hverm5,1,Ja,Yes
soep-core,soep-core-2014-hh,hverm5,2,Nein,No
soep-core,soep-core-2014-hh,hkred1,1,Ja,Yes
soep-core,soep-core-2014-hh,hkred1,2,Nein,No
soep-core,soep-core-2014-hh,hkred3,1,Eine schwere Belastung,Major burden
soep-core,soep-core-2014-hh,hkred3,2,Eine geringe Belastung,Minor burden
soep-core,soep-core-2014-hh,hkred3,3,Kein Problem,No burden
soep-core,soep-core-2014-hh,hwa x 2,1,Ja,Yes
soep-core,soep-core-2014-hh,hwa x 2,2,Nein,No
soep-core,soep-core-2014-hh,hzins2,1,unter 250 Euro,less than 250 euros
soep-core,soep-core-2014-hh,hzins2,2,250 bis unter 1.000 Euro,"250 up to but less than 1,000 euros"
soep-core,soep-core-2014-hh,hzins2,3,1.000 bis unter 2.500 Euro,"1,000 up to but less than 2,500 euros"
soep-core,soep-core-2014-hh,hzins2,4,2.500 bis unter 5.000 Euro,"2,500 up to but less than 5,000 euros"
soep-core,soep-core-2014-hh,hzins2,5,5.000 bis unter 10.000 Euro,"5,000 up to but less than 10,000 euros"
soep-core,soep-core-2014-hh,hzins2,6,10.000 Euro und mehr,"10,000 euros or more"
soep-core,soep-core-2014-hh,hlos1,1,Ja,Yes
soep-core,soep-core-2014-hh,hlos1,2,Nein,No
soep-core,soep-core-2014-hh,hlkg1,1,Ja,Yes
soep-core,soep-core-2014-hh,hlkg1,2,Nein,No
soep-core,soep-core-2014-hh,hdkg1,1,Ja,Yes
soep-core,soep-core-2014-hh,hdkg1,2,Nein,No
soep-core,soep-core-2014-hh,hspar1,1,Ja,Yes
soep-core,soep-core-2014-hh,hspar1,2,Nein,No
soep-core,soep-core-2014-hh,hzahl,1,Ja,Yes
soep-core,soep-core-2014-hh,hzahl,2,Nein,No
soep-core,soep-core-2014-hh,hzahl,3,"Trifft nicht zu, zahle keine Miete bzw. zahle keine Tilgung/ Zinsen","Does not apply, do not pay rent or mortgage/ interest payments"
soep-core,soep-core-2014-hh,hcity,1,Wohnung liegt im Großstadtzentrum ,Live in the center of a large city
soep-core,soep-core-2014-hh,hcity,2,unter 10 km ,Less than 10 km
soep-core,soep-core-2014-hh,hcity,3,10 bis unter 25 km ,10 up to but less than 25 km
soep-core,soep-core-2014-hh,hcity,4,25 bis unter 40 km ,25 up to but less than 40 km
soep-core,soep-core-2014-hh,hcity,5,40 bis unter 60 km ,40 up to but less than 60 km
soep-core,soep-core-2014-hh,hcity,6,60 km und mehr ,60 km or more
soep-core,soep-core-2014-hh,hfuss xx,1,Unter 10 Minuten,Less than 10 minutes
soep-core,soep-core-2014-hh,hfuss xx,2,10-20 Minuten,10-20 minutes
soep-core,soep-core-2014-hh,hfuss xx,3,Mehr als 20 Minuten,More than 20 minutes
soep-core,soep-core-2014-hh,hfuss xx,4,Nicht vorhanden/  zu Fuß nicht erreichbar,Not available/ not reachable on foot
soep-core,soep-core-2014-hh,humw x,1,Gar nicht,Not at all
soep-core,soep-core-2014-hh,humw x,2,Gering,Minimally
soep-core,soep-core-2014-hh,humw x,3,Gerade erträglich,it is just tolerable
soep-core,soep-core-2014-hh,humw x,4,Stark,Very
soep-core,soep-core-2014-hh,humw x,5,Sehr stark,Extremely
soep-core,soep-core-2014-hh,hkrim,1,Sehr sicher,Very safe
soep-core,soep-core-2014-hh,hkrim,2,Ziemlich sicher,Fairly safe
soep-core,soep-core-2014-hh,hkrim,3,Ziemlich unsicher,Fairly unsafe
soep-core,soep-core-2014-hh,hkrim,4,Sehr unsicher,Very unsafe
soep-core,soep-core-2014-hh,hleut,1,Die Leute kennen sich kaum ,People barely know each other
soep-core,soep-core-2014-hh,hleut,2,Man spricht schon mal miteinander ,People talk to each other occasionally
soep-core,soep-core-2014-hh,hleut,3,Es gibt einen relativ engen Zusammenhalt ,It’s a fairly close-knit neighborhood
soep-core,soep-core-2014-hh,hleut,4,Ist ganz unterschiedlich/  dazu kann ich nichts sagen ,It varies widely/ unable to comment on this
soep-core,soep-core-2014-hh,hausl,1,Alle,All
soep-core,soep-core-2014-hh,hausl,2,Die meisten,Most
soep-core,soep-core-2014-hh,hausl,3,Etwa die Hälfte,About half
soep-core,soep-core-2014-hh,hausl,4,Etwa ein Viertel,About one-fourth
soep-core,soep-core-2014-hh,hausl,5,Weniger als ein Viertel,Fewer than one-fourth
soep-core,soep-core-2014-hh,hausl,6,Keiner,None
soep-core,soep-core-2014-hh,hkont,1,Sehr eng,Very close
soep-core,soep-core-2014-hh,hkont,2,Eng,Close
soep-core,soep-core-2014-hh,hkont,3,Mittel,Moderate
soep-core,soep-core-2014-hh,hkont,4,Nur flüchtig,Fleeting
soep-core,soep-core-2014-hh,hkont,5,Gar kein Kontakt,No contact.
soep-core,soep-core-2014-hh,hnach1,1,Ja,Yes
soep-core,soep-core-2014-hh,hnach1,2,Nein,No
soep-core,soep-core-2014-hh,hnach2,1,Beinahe täglich,Almost daily
soep-core,soep-core-2014-hh,hnach2,2,Mindestens einmal pro Woche ,At least once a week
soep-core,soep-core-2014-hh,hnach2,3,Mindestens einmal pro Monat ,At least once a month
soep-core,soep-core-2014-hh,hnach2,4,Seltener ,Less than once per month
soep-core,soep-core-2014-hh,hpfleg,1,Ja,Yes
soep-core,soep-core-2014-hh,hpfleg,2,Nein,No
soep-core,soep-core-2014-hh,hpl,1,Ja,Yes
soep-core,soep-core-2014-hh,hpl,2,Nein,No
soep-core,soep-core-2014-hh,hpstuf,4,Pflegestufe 0,care level 0
soep-core,soep-core-2014-hh,hpstuf,1,Pflegestufe 1,care level 1
soep-core,soep-core-2014-hh,hpstuf,2,Pflegestufe 2,care level 2
soep-core,soep-core-2014-hh,hpstuf,3,Pflegestufe 3,care level 3
soep-core,soep-core-2014-hh,hhbez,1,Ja,Yes
soep-core,soep-core-2014-hh,hhbez,2,Nein,No
soep-core,soep-core-2014-hh,hpfleg2,2,Nein,No
soep-core,soep-core-2014-hh,hpfleg2,1,Ja,Yes
soep-core,soep-core-2014-hh,hpfleg4,1,Ja,Yes
soep-core,soep-core-2014-hh,hpfleg4,2,Nein,No
soep-core,soep-core-2014-hh,hputz,1,"Ja, regelmäßig","Yes, regularly"
soep-core,soep-core-2014-hh,hputz,2,"Ja, gelegentlich","Yes, occasionally"
soep-core,soep-core-2014-hh,hputz,3,Nein,No
soep-core,soep-core-2014-hh,hkind,1,Ja,Yes
soep-core,soep-core-2014-hh,hkind,2,Nein,No
soep-core,soep-core-2014-hh,hein3 abcd,1,Grundschule (inkl. Förderschule),"Elementary school (Grundschule, Including Förderstufe/ schulformunabhängige Orientierungstufe, the transition grades prior to entering secondary school)"
soep-core,soep-core-2014-hh,hein3 abcd,2,Hauptschule,Lower secondary school (Hauptschule)
soep-core,soep-core-2014-hh,hein3 abcd,3,Realschule,Intermediate school (Realschule)
soep-core,soep-core-2014-hh,hein3 abcd,4,Gymnasium,Upper secondary school (Gymnasium)
soep-core,soep-core-2014-hh,hein3 abcd,5,Gesamtschule,Comprehensive school (Gesamtschule)
soep-core,soep-core-2014-hh,hein3 abcd,6,Berufsschule,Vocational school (Berufsschule)
soep-core,soep-core-2014-hh,hein3 abcd,7,Sonstige Schule,Other type of school
soep-core,soep-core-2014-hh,hein9 abcd,1,Ja,Yes
soep-core,soep-core-2014-hh,hein9 abcd,2,Nein,No
soep-core,soep-core-2014-hh,hform,1,Mündliches Interview,Oral interview
soep-core,soep-core-2014-hh,hform,2,[Befragter hat den Fragebogen selbst ausgefüllt] in Anwesenheit des Interviewers ,Respondent completed the questionnaire him/ herself: in the presence of the interviewer
soep-core,soep-core-2014-hh,hform,3,[Befragter hat den Fragebogen selbst ausgefüllt] in Abwesenheit des Interviewers,Respondent completed the questionnaire him/ herself: in the absence of the interviewerr
soep-core,soep-core-2014-hh,hform,4,"Teils mündlich, teils selbst ausgefüllt","Partly as an oral interview, partly him/ herself"
