study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,filter,goto,concept,description,number
soep-core,soep-core-2014-hh,7,,,Wie groß ist die Wohnfläche dieser Wohnung insgesamt?,,How large is the total living area of this dwelling?,,txt,,,,,,10
soep-core,soep-core-2014-hh,7,hqm,,qm,,m²,,int,,,,hqm,,
soep-core,soep-core-2014-hh,8,,,Und wie viele Räume hat Ihre Wohnung?,"Gemeint sind Räume ab 6 qm, ohne Küche und ohne Bad",How many rooms does the dwelling have?,Include all rooms of 6m² or more but exclude kitchen and bathroom,txt,,,,,,11
soep-core,soep-core-2014-hh,8,hraum,,Räume,,rooms,,int,,,,hraum,,
soep-core,soep-core-2014-hh,9,,,"Wie beurteilen Sie insgesamt die Größe Ihrer Wohnung?
Ist sie für Ihren Haushalt  ... ",,"What do you think about the total size of your dwelling?
For the size of your household, is it …",,cat,hgr,,,hgr,,12
soep-core,soep-core-2014-hh,10,,,"Wie beurteilen Sie den Zustand des Hauses, in dem Sie wohnen?",,How would you describe the condition of the building you live in?,,cat,hzus,,,hzus,,13
soep-core,soep-core-2014-hh,11,,,"Wie ist Ihre Wohnung ausgestattet?
Gehört zu Ihrer Wohnung  ... ",,"What amenities does your dwelling have?
Does it have -",,txt,,,,,,14
soep-core,soep-core-2014-hh,11,hwohn24,,"Altengerechte, barrierefreie Wohnausstattung",,home furnishings that are accessible for the elderly or disabled,,cat,hwohn xx 2,,,hwohn24,,14
soep-core,soep-core-2014-hh,11,hwohn14,,Zentralheizung oder Etagenheizung,,central heating or self-contained heating system within dwelling,,cat,hwohn xx 2,,,hwohn14,,14
soep-core,soep-core-2014-hh,11,hwohn21,,Fußbodenheizung (ganz oder teilweise),,floor heating (full or partial),,cat,hwohn xx 2,,,hwohn21,,14
soep-core,soep-core-2014-hh,11,hwohn15,,Balkon/ Terrasse,,"balcony, terrace, porch",,cat,hwohn xx 2,,,hwohn15,,14
soep-core,soep-core-2014-hh,11,hwohn16,,Keller/ Abstellräume,,"cellar, storage areas",,cat,hwohn xx 2,,,hwohn16,,14
soep-core,soep-core-2014-hh,11,hwohn17,,Eigener Garten/ Gartenbenutzung,,"own yard, garden, access to yard or garden",,cat,hwohn xx 2,,,hwohn17,,14
soep-core,soep-core-2014-hh,11,hwohn18,,Alarmanlage,,alarm system,,cat,hwohn xx 2,,,hwohn18,,14
soep-core,soep-core-2014-hh,11,hwohn19,,Klimaanlage (kontrollierte Wohnungsbelüftung),,air conditioner (ventilation system),,cat,hwohn xx 2,,,hwohn19,,14
soep-core,soep-core-2014-hh,11,hwohn20,,"Sonnenkollektor, Solarenergieanlage",,"solar collector, solar energy system",,cat,hwohn xx 2,,,hwohn20,,14
soep-core,soep-core-2014-hh,11,hwohn22,,Sonstige alternative Energiequelle (z.B. Erdwärmepumpe),,"other alternative energy source (e.g., geothermal heat pump)",,cat,hwohn xx 2,,,hwohn22,,14
soep-core,soep-core-2014-hh,11,hwohn23,,Aufzug/ Fahrstuhl im Haus?,,elevator/ lift inside building,,cat,hwohn xx 2,,,hwohn23,,14
soep-core,soep-core-2014-hh,12,,,"Gibt es in Ihrem Haushalt einen oder mehrere Telefon-Festnetzanschlüsse? Falls ja, geben Sie bitte an,
unter wie vielen Telefonnummern Ihr Haushalt telefonisch erreichbar ist. ",,"Does your household have one or more fixed telephone lines (landlines)? If so, please state how
many different landline phone numbers there are in your household.",,txt,,,,,,
soep-core,soep-core-2014-hh,12,htel1,,Der Haushalt ist unter … Festnetznummer(n) erreichbar,,This household has … landline phone number(s),,int,,,,htel1,,
soep-core,soep-core-2014-hh,12,htel2,,"Nein, kein Festnetzanschluss",,"No, the household does not have a landline",,bin,,,,htel2,,
soep-core,soep-core-2014-hh,13,,,"Gibt es in Ihrem Haushalt ein oder mehrere Mobiltelefone (Handys), die auch genutzt werden? ",,Are there one or more mobile phones in your household that are actually used by household members?,,txt,,,,,,
soep-core,soep-core-2014-hh,13,hmob1,,"Ja, im Haushalt gibt es insgesamt … genutzte(s) Handy(s) ",,"Yes, there are a total of … mobile phone(s) in this household that are actually used",,int,,,,hmob1,,
soep-core,soep-core-2014-hh,13,hmob2,,"Nein, kein Handy",,"No, there are no mobile phones",,bin,,,,hmob2,,
soep-core,soep-core-2014-hh,14,,,"Gibt es in Ihrem Haushalt einen Internetanschluss? Falls ja, wie viele Haushaltsmitglieder nutzen diesen 
Internetanschluss? ",,"Is there an Internet connection in your household? If so, how many household members use it?",,txt,,,,,,
soep-core,soep-core-2014-hh,14,hnet1,,Der Internetanschluss wird von … Person(en) genutzt,,Person(s) in this household use the Internet connection,,int,,,,hnet1,,
soep-core,soep-core-2014-hh,14,hnet2,,"Nein, kein Internetanschluss ",,"No, there is no internet connection",,bin,,,,hnet2,,
soep-core,soep-core-2014-hh,15,,,"Haben Sie oder Ihr Vermieter seit Anfang 2013 an dieser Wohnung eine oder mehrere
der folgenden Modernisierungen vorgenommen?",,"Have you or your landlord made any of the following
improvements to your dwelling since the beginning of 2013?",,txt,,,,,"Routing:
*IF [Q15000,6] *GOTO 18000
",15
soep-core,soep-core-2014-hh,15,hbau1,,Eine Küche eingebaut,,Installed a kitchen,,bin,,,,hbau1,,15
soep-core,soep-core-2014-hh,15,hbau2,,"Bad, Dusche oder WC innerhalb der Wohnung eingebaut",,"Installed a bathtub, shower, toilet",,bin,,,,hbau2,,15
soep-core,soep-core-2014-hh,15,hbau3,,Zentralheizung oder Etagenheizung eingebaut,,Installed central heating or self-contained heating system within dwelling,,bin,,,,hbau3,,15
soep-core,soep-core-2014-hh,15,hbau4,,Neue Fenster eingebaut,,Installed new windows,,bin,,,,hbau4,,15
soep-core,soep-core-2014-hh,15,hbau9,,"Wärmedämmung (z.B. Fassade, Dach, Kellerdecke)",,"Installed insulation (e.g., wall, roof, basement ceiling)",,bin,,,,hbau9,,15
soep-core,soep-core-2014-hh,15,hbau10,,"Anpassungsmaßnahmen für barrierefreies, altengerechtes Wohnen (z.B. Aufzug, Rampe, Treppenlift, Bad)",,"Made modifications to provide barrier-free access to the elderly (e.g., elevator, ramp, stair lift, bath)",,bin,,,,hbau10,,15
soep-core,soep-core-2014-hh,15,hbau5,,Sonstige größere Maßnahmen,,"Other alternative energy source (e.g., geothermal heat pump)",,bin,,,,hbau5,,15
soep-core,soep-core-2014-hh,15,hbau6,,"Nein, nichts davon",,"No, none of these",,bin,,,1 @ 19,hbau6,,15
soep-core,soep-core-2014-hh,16,,,Erfolgte diese Modernisierung auf Kosten des Vermieters oder auf Ihre eigenen Kosten?,,Who paid for these improvements—you or your landlord?,,cat,hbau7,,1 @ 19,hbau7,hba3=1 | 15,16
soep-core,soep-core-2014-hh,17,,,"Haben Sie die Modernisierung selbst, also in Eigenarbeit, durchgeführt, oder haben Sie einen Handwerker, eine Firma oder einen Fachmann damit beauftragt?",,"Did you do the work yourself or did you hire someone (a tradesperson,
company, or technician) to do it?",,cat,hbau8,16;hbau7 !=1,,hbau8,Modernisierung: Firma,17
soep-core,soep-core-2014-hh,18,,,"Wie hoch waren die Ausgaben, die dadurch für Ihren Haushalt entstanden sind?",,How much did this work cost your household?,,txt,,,,,,17a
soep-core,soep-core-2014-hh,18,hbau11,,Euro,,euros,,int,,,,hbau11,,
soep-core,soep-core-2014-hh,19,,,Hat es im letzten Jahr einen Eigentümerwechsel dieser Wohnung gegeben?,,Did this dwelling change ownership within the last year?,,cat,hew1,,2 @ 21,hew1,"Routing:
*IF [Q18000,2] *GOTO 20000
",18
soep-core,soep-core-2014-hh,20,,,"Welcher Art war dieser Wechsel?
Ich bin/ wir sind  ... ",,What kind of change in ownership occurred? I am/ we are …,,cat,hew2,19;hew1=1,,hew2,Art Eigentumswechsel,19
soep-core,soep-core-2014-hh,20,hew3,,[jetzt Eigentümer] und zwar durch ...,,[now owner(s)] because I/ we  ...,,cat,hew3,20;hew2=1,,hew3,Art Eigentumswechsel 1,19
soep-core,soep-core-2014-hh,20,hew4,,[jetzt nicht mehr Eigentümer] und zwar wegen ...,,[no longer owner(s)] because ...,,cat,hew4,20;hew2=2,,hew4,Art Eigentumswechsel 2,19
soep-core,soep-core-2014-hh,21,,,"Die folgenden Fragen beziehen sich auf die Kosten des Wohnens. Zunächst die Frage: Bewohnen Sie diese Wohnung als Hauptmieter, Untermieter oder Eigentümer?",,"The next questions deal with the costs of living in your dwelling. First the question: Are you the main tenant, subletter, or owner?",,cat,hm01,,3 @ 31,hm01,"Routing:
*IF [Q20000,3] *GOTO 29000
",20
soep-core,soep-core-2014-hh,22_0,,,Nur an Mieter:,,,,txt,,,,,,
soep-core,soep-core-2014-hh,22,,,"Handelt es sich um eine vom Eigentümer verbilligt überlassene Wohnung, 
z.B. vom Arbeitgeber oder von Verwandten oder wegen Hauswartstätigkeiten?",,"Is the dwelling being provided to you at reduced rent by the owner, for example,
your employer or a relative, or in exchange for building maintenance/ janitorial work?","Is the dwelling being provided to you at reduced rent by the owner, for example, your employer or a relative, or in exchange for building maintenance/ janitorial work",cat,hm02,21;hm01= 1|2,,hm02,Verbilligte Wohnung,21
soep-core,soep-core-2014-hh,23,,,Handelt es sich um eine Sozialwohnung?,,Is this dwelling government-subsidized housing (Sozialwohnung)?,,cat,hm03,,,hm03,,22
soep-core,soep-core-2014-hh,24,,,"Wie hoch sind derzeit die monatlichen Wohnkosten, also Miete und alle Nebenkosten zusammen?","Geben Sie bitte den Gesamtbetrag von Miete, Heizung, Strom, Gas und 
Umlagen wie Wasser, Müllabfuhr usw. an! ","What are your household’s current housing costs, including rent and all utilities?","Please state the sum total of rent, heat, electricity, gas, and additional costs for water,
garbage removal, etc.!",txt,,,,,"Researcher Notes:
Die erste Option (»Euro im Monat«) keine Option zum ankreuzen;  kein Wert in den Daten

Routing:
*IF [Q23010,1] *GOTO 28000
",23
soep-core,soep-core-2014-hh,24,hm04,,Euro,,euros,,int,,,,hm04,,23
soep-core,soep-core-2014-hh,24,hm05,,,,,,cat,hm05,,3 @ 30,hm05,,
soep-core,soep-core-2014-hh,25,,,Jetzt kommen ein paar Fragen zu Ihren Nebenkosten. Wie hoch sind die durchschnittlichen Heizkosten (einschließlich Warmwasser) pro Monat?,"Falls Ihnen einer der folgenden Beträge nicht genau bekannt ist, dann schätzen Sie bitte! ","Now a few questions on your utility costs. What are your average monthly heating
costs (including hot water)?","If you are unable to give an exact figure for one of the following, please estimate.",txt,,(24;hm04 !=““) | (24;hm05=2),,,"Researcher Notes:
Die erste Option (»Euro im Monat«) keine Option zum ankreuzen;  kein Wert in den Daten
",25
soep-core,soep-core-2014-hh,25,hm07,,Euro,,euros,,int,,,,hm07,,25
soep-core,soep-core-2014-hh,25,hm08,,,,Don't know,,cat,hm08,,,hm08,"Researcher Notes:
bei unplausiblen bzw. Mehrfachangaben nachfragen

Filter:
ASK ONLY IF not Q2501 : HM08=1
",25
soep-core,soep-core-2014-hh,26,,,"Wie hoch sind die durchschnittlichen 
Stromkosten pro Monat?","Bitte ohne Heizkosten, falls Sie mit Strom heizen! ",What are your monthly electricity costs?,Not including heating costs if you have electrical heating,txt,,,,,"Researcher Notes:
Die erste Option (»Euro im Monat«) keine Option zum ankreuzen;  kein Wert in den Daten
",25a
soep-core,soep-core-2014-hh,26,hm14,,Euro,,euros,,int,,,,hm14,,25a
soep-core,soep-core-2014-hh,26,hm15,,,,Don't know,,cat,hm15,,,hm15,"Researcher Notes:
bei unplausiblen bzw. Mehrfachangaben nachfragen

Filter:
ASK ONLY IF not Q2503 : HM15=1
",25a
soep-core,soep-core-2014-hh,27,,,"Wie hoch sind die durchschnittlichen
Kosten für Gas pro Monat","Bitte ohne Heizkosten, falls Sie mit Gas heizen! ","What are your average monthly
gas costs?",Not including heating costs if you have gas heating!,txt,,,,,,
soep-core,soep-core-2014-hh,27,hm16,,Euro,,euros,,int,,,,hm16,,
soep-core,soep-core-2014-hh,27,hm17,,,,,,cat,hm17,,,hm17,,
soep-core,soep-core-2014-hh,28,,,"Und wie hoch sind die anderen Umlagen wie 
Wasser, Müllabfuhr usw. also alle anderen
Nebenkosten durchschnittlich pro Monat? ",,"What are your other average monthly costs
for water, garbage removal, etc.—in other
words, all additional costs?",,txt,,,,,,
soep-core,soep-core-2014-hh,28,hm10,,Euro,,euros,,int,,,,hm10,,
soep-core,soep-core-2014-hh,28,hm11,,,,,,cat,hm11,,,hm11,,
soep-core,soep-core-2014-hh,29,,,"Wenn Sie an vergleichbare Wohnungen denken, finden Sie Ihre Miete dann  ... ",,How does your dwelling compare to similar dwellings with regards to rent? Is it-,,cat,hm12,,,hm12,,27
soep-core,soep-core-2014-hh,30,,,Wer oder welche Institution ist der Eigentümer der Wohnung?,,Who is the owner of the dwelling?,,cat,hm13,,@41,hm13,,28
soep-core,soep-core-2014-hh,31_0,,,Nur an Eigentümer:,,,,txt,,,,,,
soep-core,soep-core-2014-hh,31,,,Haben Sie für diese selbstgenutzte Wohnung/ dieses selbstgenutzte Haus noch finanzielle Belastungen aus der Abzahlung von Hypotheken oder Bauspardarlehen?,,"Do you still owe money, for example, on loans or a mortgage, for
the dwelling/ building you live in?",,cat,he01,,2 @ 33,he01,"Routing:
*IF [Q29000,2] *GOTO 31000
",29
soep-core,soep-core-2014-hh,32,,,"Wie hoch ist der monatliche Betrag für Tilgung und Zinsen, 
den Sie für dieses Darlehen zu leisten haben?",Falls Betrag hier und in den folgenden Fragen nicht genau bekannt: bitte schätzen!,What are your monthly payments including interest on this loan or mortgage?,"If you don't know the exact amount, please estimate! Please do the same for the next questions.",txt,,31;he01=1,,,Zins und Tilgung in 2011,30
soep-core,soep-core-2014-hh,32,he02,,Tilgung und Zinsen ... Euro pro Monat,,Loan or mortgage payments and interest … euros per month,,int,,,,he02,,
soep-core,soep-core-2014-hh,33,,,"Wie hoch waren die Instandhaltungskosten für diese Wohnung/ dieses Haus, die Ihnen im letzten Kalenderjahr entstanden sind?",,"What were the maintenance costs for this
dwelling/ building in the last calendar year?",,txt,,,,,"Researcher Notes:
Nachfrage beu unplausibler Höhe
",31
soep-core,soep-core-2014-hh,33,he03,,Euro im Jahr,,euros per year,,int,,,,he03,,
soep-core,soep-core-2014-hh,34,,,Wie hoch waren die Heizkosten im letzten Kalenderjahr?,,What were your heating costs in the last calendar year?,,txt,,,,,,32
soep-core,soep-core-2014-hh,34,he04,,Euro im Jahr,,euros per year,,int,,,,he04,,
soep-core,soep-core-2014-hh,35,,,Wie hoch waren die Stromkosten im letzten Kalenderjahr?,,What were your electricity costs in the last calendar year?,,txt,,,,,,32a
soep-core,soep-core-2014-hh,35,he16,,Euro im Jahr,,euros per year,,int,,,,he16,,
soep-core,soep-core-2014-hh,36,,,"Und wie hoch waren im letzten Jahr die Kosten für Wasser, Müllabfuhr, Straßenreinigung usw.?",,"And what were the costs of water, garbage removal,
street cleaning, etc. in the last calendar year?",,txt,,,,,"Researcher Notes:
Nachfrage bei unplausibler Höhe
",33
soep-core,soep-core-2014-hh,36,he05,,Euro im Jahr,,euros per year,,int,,,,he05,,33
soep-core,soep-core-2014-hh,37,,,"Zahlen Sie Wohngeld, also Umlagekosten für die Hausverwaltung usw.?",,Do you pay fees for the management or maintenance of the building?,,cat,he06,,,he06,,34
soep-core,soep-core-2014-hh,37,he07,,[Ja] und zwar ... Euro pro Monat,,[Yes] … euros per month,,int,,37;he06=1,,he07,Betrag Wohngeld,34
soep-core,soep-core-2014-hh,38,,,"Wenn Sie an eine vergleichbare Mietwohnung denken,
finden Sie diese finanziellen Belastungen dann  ... ",,"If you compare your dwelling with a rental dwelling,
are these costs ",,cat,he08,,,he08,,35
soep-core,soep-core-2014-hh,39,,,"Und angenommen, Sie wohnten in dieser Wohnung/ diesem Haus zur Miete:
Wie hoch wären dann schätzungsweise die monatlichen Mietkosten ohne Heizung?",,"And if you lived in this dwelling or building as a tenant:
what do you estimate the monthly rent would be without heating costs?",,txt,,,,,"Researcher Notes:
Die erste Option (»Euro im Monat«) keine Option zum ankreuzen;  kein Wert in den Daten
",36
soep-core,soep-core-2014-hh,39,he09,,Etwa  ...  Euro im Monat,,About … euros per month,,int,,,,he09,,36
soep-core,soep-core-2014-hh,39,he10,,Weiß nicht,,Don't know,,bin,,,,he10,"Filter:
ASK ONLY IF Q3601 : HE10=2
",36
soep-core,soep-core-2014-hh,40,,,Haben Sie im letzten Kalenderjahr staatliche Eigenheimzulage erhalten?,,Did you receive financial support through the government homeowners' assistance program to build/ buy a private home (staatliche Eigenheimzulage) during the last calendar year?,,cat,he13,,,he13,,37
soep-core,soep-core-2014-hh,40,1,,Wie hoch war der Förderbetrag im Jahr 2013?,,How much financial support did you receive through this program in the year 2011?,,txt,,,,,"Filter:
ASK ONLY IF Q3701 : HE13=1
",37
soep-core,soep-core-2014-hh,40,he14,,Euro im Jahr 2013,,[Yes] … euros in the year 2013,,int,,40;he13=1,,he14,,
soep-core,soep-core-2014-hh,41_0,,,Wieder an alle:,,,,txt,,,,,,
soep-core,soep-core-2014-hh,41,,,Hatten Sie oder jemand anderer in Ihrem Haushalt letztes Jahr Einnahmen aus Vermietung oder Verpachtung von Grund- oder Hausbesitz?,"Gemeint sind tatsächliche Einnahmen, nicht der steuerliche Wert für Eigennutzung.","Did you or someone in your household receive income from letting or leasing
property (land/dwelling) last year?","Please state actual income, not the value of tax subsidies for owner-occupied housing.",cat,hverm1,,2 @ 45,hverm1,"Routing:
*IF [Q38000,2] *GOTO 42000
",38
soep-core,soep-core-2014-hh,42,,,Wie hoch waren die Gesamteinnahmen aus Vermietung und Verpachtung im letzten Kalenderjahr ungefähr?,Bitte geben Sie den Bruttobetrag einschließlich Umlagezahlungen an.,About what was your total income from letting and leasing last year?,Please state the gross amount including savings for future maintenance/ renovation and maintenance costs.,txt,,41;hverm1=1,,,Gesamteinnahmen aus Vermietung,39
soep-core,soep-core-2014-hh,42,hverm2,,Euro im Jahr 2013,,euros in the year 2013,,int,,,,hverm2,,
soep-core,soep-core-2014-hh,43,,,"Welche Ausgaben für die vermieteten oder verpachteten Objekte standen dem im letzten Kalenderjahr
ungefähr gegenüber? Bitte geben Sie es getrennt an für

- Betriebs- und Instandhaltungskosten

- Tilgungszahlungen und Zinsen für Hypotheken oder Bauspardarlehen.",,"What expenses did you have for the properties you let or leased in the last calendar year?
Please state separately: Maintenance and repairs and Loan, mortgage, and interest payments.",,txt,,,,,"Researcher Notes:
Codierung:
**Var1 = HVERM3
**Var2 = HVERM4
",40
soep-core,soep-core-2014-hh,43,hverm3,,Betriebs- und Instandhaltungskosten ... Euro im Jahr 2013,,Maintenance costs …  euros in the year 2013,,int,,,,hverm3,,40
soep-core,soep-core-2014-hh,43,hverm4,,Tilgung und Zinsen ... Euro im Jahr 2013,,"Loan, mortgage, and interest payments … euros in the year 2013",,int,,,,hverm4,"Researcher Notes:
Codierung:
**Var1 = HVERM3
**Var2 = HVERM4
",40
soep-core,soep-core-2014-hh,44,,,"Können Sie von diesen Ausgaben des letzten Jahres einen Teil steuerlich absetzen
bzw. als Verlust geltend machen? Wenn ja, wieviel?",Falls nicht genau bekannt: bitte schätzen!,"Will you be able to deduct these expenses from the last year from your taxes or declare them as losses? If so, how much?","If you don't know the exact amount, please estimate!",cat,hverm5,,,hverm5,,41
soep-core,soep-core-2014-hh,44,hverm6,,[Ja] und zwar: ... Euro für das Jahr 2013,,"Yes, …  euros in the year 2013",,int,,,,hverm6,"Filter:
ASK ONLY IF Q4101 : HVERM5=1
",41
soep-core,soep-core-2014-hh,45,,,"Müssen Sie oder ein anderes Haushaltsmitglied derzeit Rückzahlungen und Zinsen für Kredite leisten, die Sie für Anschaffungen oder sonstige Ausgaben aufgenommen haben?","Nicht gemeint sind hier Tilgung und Zinsen für Hypotheken oder Bauspar-Darlehen, die Sie vorher schon angegeben haben.","Are you or is someone in your household currently paying back loans and interest
on loans that you took out for large purchases or other expenditures?","Please do not include loan, mortgage, or interest payments stated in
answer to previous questions.",cat,hkred1,,2 @ 48,hkred1,"Routing:
*IF [Q42000,2] *GOTO 45010
",42
soep-core,soep-core-2014-hh,46,,,Wie hoch ist der monatliche Betrag den Sie für die Rückzahlung dieser Kredite (einschließlich Zinsen) verwendet müssen?,Falls nicht genau bekannt: bitte schätzen!,How much do you pay per month on these loans?,"If you don't know the exact amount,
please estimate!",txt,,45;hkred1=1,,,Betrag für Kredite,43
soep-core,soep-core-2014-hh,46,hkred2,,Kredit-Rückzahlung (einschließlich Zinsen)  ...  Euro pro Monat,,Loan repayment (include interest payments) …  euros per month,,int,,,,hkred2,,43
soep-core,soep-core-2014-hh,47,,,"Ist die Rückzahlung dieser Kredite für Ihren Haushalt eher eine schwere Belastung, eine geringe Belastung oder kein Problem?",,"Does repaying these loans place a major burden on your household, a minor burden, or no burden at all?",,cat,hkred3,,,hkred3,,44
soep-core,soep-core-2014-hh,48,,,Besaßen Sie oder andere Personen im Haushalt letztes Jahr eine oder mehrere der folgenden Wertanlagen?,,Did you or another member of the household own any of the following savings or investment securities last year?,,txt,,,,,"Researcher Notes:
Quelle:
**Core2011
**nur ja/nein abgefragt

Routing:
*IF [Q45010,7] **GOTO BLOCK 4700
",45
soep-core,soep-core-2014-hh,48,hwa1,,Sparbuch/ Spargirokonto/ Tagesgeldkonto,,Savings account (Sparbuch/ Spargirokonto /Tagesgeldkonto),,bin,,,,hwa1,,45
soep-core,soep-core-2014-hh,48,hwa2,,Bausparvertrag,,Savings plan to build a home (Bausparvertrag),,bin,,,,hwa2,,45
soep-core,soep-core-2014-hh,48,hwa3,,Lebensversicherung,,Life insurance,,bin,,,,hwa3,,45
soep-core,soep-core-2014-hh,48,hwa4,,"Festverzinsliche Wertpapiere (z.B. Sparbriefe, Pfandbriefe, Bundesschatzbriefe)",,"Fixed-interest securities (e.g., saving bonds, mortgage bonds, federal savings bonds)",,bin,,,,hwa4,,45
soep-core,soep-core-2014-hh,48,hwa5,,"Andere Wertpapiere (z.B. Aktien, Fonds, Anleihen, Optionsscheine)",,"Other securities (e.g., stocks, funds, bonds, equity options)",,bin,,,,hwa5,,45
soep-core,soep-core-2014-hh,48,hwa6,,"Betriebsvermögen (eigenes Unternehmen, Beteiligungen am Unternehmen)",,"Company assets (in your own company, other companies)",,bin,,,,hwa6,,45
soep-core,soep-core-2014-hh,48,hwa7,,"Nein, keine dieser Wertanalgen",,"No, none of these",,bin,,,1 @ 50,hwa7,,45
soep-core,soep-core-2014-hh,48,hwa8,,Können Sie daraus für das vergangene Jahr Verluste steuerlich geltend machen?,Falls nicht genau bekannt: bitte schätzen!,Can you deduct loan repayments from your taxes for the last year? How much?,"If you don't know the exact amount, please estimate!",cat,hwa x 2,(48:hwa5 = 1) | (48:hwa6 =1),,hwa8,"Researcher Notes:
keine Angabe = HWAKA

Filter:
ASK ONLY IF Q4501 : HWA X 1=5,6
",45
soep-core,soep-core-2014-hh,48,hwa9,,[Ja] und zwar: ... Euro,,Yes …  euros,,int,,,,hwa9,"Filter:
ASK ONLY IF Q4502 : HWA X 2=1
",45
soep-core,soep-core-2014-hh,49,,,"Wie hoch waren, alles in allem, die Einnahmen aus Zinsen, Dividenden und Gewinnen aus allen Ihren Wertanlagen im letzten Kalenderjahr?",,"What was your total income from interest, dividends, and profits from all investments in the last calendar year?",,txt,,,,,"Researcher Notes:
keine Fixnamen entsprechung, nur für Filterführung benötigt
**Nachfrage bei unplausibler Höhe
",46
soep-core,soep-core-2014-hh,49,hzins1,,Im letzten Jahr ... Euro,,Last year  ...  euros,,int,,,,hzins1,,46
soep-core,soep-core-2014-hh,49,hzins2,,Falls nicht genau bekannt: bitte schätzen Sie den Betrag anhand dieser Liste:,,"If you don't know the exact amount, please estimate according to the following list:",,cat,hzins2,,,hzins2,"Filter:
ASK ONLY IF Q4601 : HZINS Dummy=2
",46
soep-core,soep-core-2014-hh,50,,,"Haben Sie oder ein anderes Haushaltsmitglied im letzten Jahr einen größeren Geldbetrag oder
entsprechende Vermögenswerte (z.B. Immobilien, Auto) durch Erbschaft, als Geschenk oder als
Lotteriegewinn erhalten? 
Wir meinen nur Geldbeträge oder Sachwerte ab 500 EURO.",,"Did you or another member of the household receive a large sum of money or other assets (car, house, etc.) as an inheritance, gift, or lottery winnings last year? We are referring here to money or other assets worth more than 500 euros.",,cat,hlos1,,2 @ 52,hlos1,"Routing:
*IF [Q47010,2] **GOTO BLOCK 4900
",47
