study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2012-e1,agebj,2012,2012,2012
soep-core,soep-core-2012-e2,bstil1,1,Habe nur in den ersten vier Wochen gestillt,Breastfed only the first four weeks.
soep-core,soep-core-2012-e2,bstil1,2,"Nein, habe nicht gestillt","No, did not breastfeed"
soep-core,soep-core-2012-e2,bakt x,1,Trifft voll zu,Agree completely
soep-core,soep-core-2012-e2,bakt x,2,Trifft eher zu,Agree  
soep-core,soep-core-2012-e2,bakt x,3,Trifft eher nicht zu,Disagree
soep-core,soep-core-2012-e2,bakt x,4,Trifft gar nicht zu,Disagree completely
soep-core,soep-core-2012-e2,bges1,1,Ja,Yes
soep-core,soep-core-2012-e2,bges1,2,Nein,No
soep-core,soep-core-2012-e2,baktiv x,1,Täglich,Daily
soep-core,soep-core-2012-e2,baktiv x,2,Mehrmals die Woche,Several times a week
soep-core,soep-core-2012-e2,baktiv x,3,Mindestens einmal die Woche,At least once a week
soep-core,soep-core-2012-e2,baktiv x,4,Gar nicht,Not at all
soep-core,soep-core-2012-e2,btv1,1,Ja,Yes
soep-core,soep-core-2012-e2,btv1,2,"Nur selten, ausnahmsweise","Rarely, as an exception."
soep-core,soep-core-2012-e2,btv1,3,"Nein, grundsätzlich nicht","No, never."
soep-core,soep-core-2012-e2,bvergl1,1,ist eher schüchern,...shy
soep-core,soep-core-2012-e2,bvergl1,2,,
soep-core,soep-core-2012-e2,bvergl1,3,,
soep-core,soep-core-2012-e2,bvergl1,4,,
soep-core,soep-core-2012-e2,bvergl1,5,,
soep-core,soep-core-2012-e2,bvergl1,6,,
soep-core,soep-core-2012-e2,bvergl1,7,,
soep-core,soep-core-2012-e2,bvergl1,8,,
soep-core,soep-core-2012-e2,bvergl1,9,,
soep-core,soep-core-2012-e2,bvergl1,10,,
soep-core,soep-core-2012-e2,bvergl1,11,ist eher kontaktfreudig,...outgoing
soep-core,soep-core-2012-e2,bvergl2,1,ist eher konzentriert,...focused
soep-core,soep-core-2012-e2,bvergl2,2,,
soep-core,soep-core-2012-e2,bvergl2,3,,
soep-core,soep-core-2012-e2,bvergl2,4,,
soep-core,soep-core-2012-e2,bvergl2,5,,
soep-core,soep-core-2012-e2,bvergl2,6,,
soep-core,soep-core-2012-e2,bvergl2,7,,
soep-core,soep-core-2012-e2,bvergl2,8,,
soep-core,soep-core-2012-e2,bvergl2,9,,
soep-core,soep-core-2012-e2,bvergl2,10,,
soep-core,soep-core-2012-e2,bvergl2,11,ist eher leicht ablenkbar,...easily distracted
soep-core,soep-core-2012-e2,bvergl3,1,ist eher trotzig,...disobedient
soep-core,soep-core-2012-e2,bvergl3,2,,
soep-core,soep-core-2012-e2,bvergl3,3,,
soep-core,soep-core-2012-e2,bvergl3,4,,
soep-core,soep-core-2012-e2,bvergl3,5,,
soep-core,soep-core-2012-e2,bvergl3,6,,
soep-core,soep-core-2012-e2,bvergl3,7,,
soep-core,soep-core-2012-e2,bvergl3,8,,
soep-core,soep-core-2012-e2,bvergl3,9,,
soep-core,soep-core-2012-e2,bvergl3,10,,
soep-core,soep-core-2012-e2,bvergl3,11,ist eher folgsam,...obedient
soep-core,soep-core-2012-e2,bvergl4,1,begreift eher schnell,...quick at learning new things
soep-core,soep-core-2012-e2,bvergl4,2,,
soep-core,soep-core-2012-e2,bvergl4,3,,
soep-core,soep-core-2012-e2,bvergl4,4,,
soep-core,soep-core-2012-e2,bvergl4,5,,
soep-core,soep-core-2012-e2,bvergl4,6,,
soep-core,soep-core-2012-e2,bvergl4,7,,
soep-core,soep-core-2012-e2,bvergl4,8,,
soep-core,soep-core-2012-e2,bvergl4,9,,
soep-core,soep-core-2012-e2,bvergl4,10,,
soep-core,soep-core-2012-e2,bvergl4,11,braucht mehr Zeit,"
...needs more time"
soep-core,soep-core-2012-e2,bspr x,1,Ja,Yes
soep-core,soep-core-2012-e2,bspr x,2,Teilweise,Partly
soep-core,soep-core-2012-e2,bspr x,3,Nein,No
soep-core,soep-core-2012-e2,ball x,1,Ja,Yes
soep-core,soep-core-2012-e2,ball x,2,Teilweise,Partly
soep-core,soep-core-2012-e2,ball x,3,Nein,No
soep-core,soep-core-2012-e2,bbew x,1,Ja,Yes
soep-core,soep-core-2012-e2,bbew x,2,Teilweise,Partly
soep-core,soep-core-2012-e2,bbew x,3,Nein,No
soep-core,soep-core-2012-e2,bsoz x,1,Ja,Yes
soep-core,soep-core-2012-e2,bsoz x,2,Teilweise,Partly
soep-core,soep-core-2012-e2,bsoz x,3,Nein,No
soep-core,soep-core-2012-e2,bdtsch1,1,Nur in Deutsch,German only
soep-core,soep-core-2012-e2,bdtsch1,2,Auch in einer anderen Sprache,Another language as well
soep-core,soep-core-2012-e2,bdtsch1,3,Nur in der anderen Sprache,Only another language 
soep-core,soep-core-2012-e3,cver xx,1,Trifft überhaupt nicht zu            1,Does not apply at all 1
soep-core,soep-core-2012-e3,cver xx,2,2,2
soep-core,soep-core-2012-e3,cver xx,3,3,3
soep-core,soep-core-2012-e3,cver xx,4,4,4
soep-core,soep-core-2012-e3,cver xx,5,5,5
soep-core,soep-core-2012-e3,cver xx,6,6,6
soep-core,soep-core-2012-e3,cver xx,7,Trifft voll zu 7,Applies completely 7
soep-core,soep-core-2012-e3,cstor,1,Ja,Yes 
soep-core,soep-core-2012-e3,cstor,2,Nein,No
soep-core,soep-core-2012-e3,cges1,1,Ja,Yes
soep-core,soep-core-2012-e3,cges1,2,Nein,No
soep-core,soep-core-2012-e3,carz1,1,Ja,Yes
soep-core,soep-core-2012-e3,carz1,2,Nein,No
soep-core,soep-core-2012-e3,caktiv xx,1,Täglich,Daily
soep-core,soep-core-2012-e3,caktiv xx,2,Mehrmals die Woche,Several times a week
soep-core,soep-core-2012-e3,caktiv xx,3,Mindestens einmal die Woche,At least once a week
soep-core,soep-core-2012-e3,caktiv xx,4,Gar nicht,Not at all
soep-core,soep-core-2012-e3,ctv1,1,Ja,Yes
soep-core,soep-core-2012-e3,ctv1,2,"Nur selten, ausnahmsweise","Rarely, as an exception"
soep-core,soep-core-2012-e3,ctv1,3,"Nein, grundsätzlich nicht","No, never"
soep-core,soep-core-2012-e3,cverg01,1,ist eher gesprächig,… talkative
soep-core,soep-core-2012-e3,cverg01,2,,
soep-core,soep-core-2012-e3,cverg01,3,,
soep-core,soep-core-2012-e3,cverg01,4,,
soep-core,soep-core-2012-e3,cverg01,5,,
soep-core,soep-core-2012-e3,cverg01,6,,
soep-core,soep-core-2012-e3,cverg01,7,,
soep-core,soep-core-2012-e3,cverg01,8,,
soep-core,soep-core-2012-e3,cverg01,9,,
soep-core,soep-core-2012-e3,cverg01,10,,
soep-core,soep-core-2012-e3,cverg01,11,ist eher still,… quiet
soep-core,soep-core-2012-e3,cverg02,1,ist eher unordentlich,… messy
soep-core,soep-core-2012-e3,cverg02,2,,
soep-core,soep-core-2012-e3,cverg02,3,,
soep-core,soep-core-2012-e3,cverg02,4,,
soep-core,soep-core-2012-e3,cverg02,5,,
soep-core,soep-core-2012-e3,cverg02,6,,
soep-core,soep-core-2012-e3,cverg02,7,,
soep-core,soep-core-2012-e3,cverg02,8,,
soep-core,soep-core-2012-e3,cverg02,9,,
soep-core,soep-core-2012-e3,cverg02,10,,
soep-core,soep-core-2012-e3,cverg02,11,ist ordentlich,… neat
soep-core,soep-core-2012-e3,cverg03,1,ist gutmütig,… good-natured
soep-core,soep-core-2012-e3,cverg03,2,,
soep-core,soep-core-2012-e3,cverg03,3,,
soep-core,soep-core-2012-e3,cverg03,4,,
soep-core,soep-core-2012-e3,cverg03,5,,
soep-core,soep-core-2012-e3,cverg03,6,,
soep-core,soep-core-2012-e3,cverg03,7,,
soep-core,soep-core-2012-e3,cverg03,8,,
soep-core,soep-core-2012-e3,cverg03,9,,
soep-core,soep-core-2012-e3,cverg03,10,,
soep-core,soep-core-2012-e3,cverg03,11,ist leicht reizbar,… easily upset
soep-core,soep-core-2012-e3,cverg04,1,ist wenig interessiert,… disinterested
soep-core,soep-core-2012-e3,cverg04,2,,
soep-core,soep-core-2012-e3,cverg04,3,,
soep-core,soep-core-2012-e3,cverg04,4,,
soep-core,soep-core-2012-e3,cverg04,5,,
soep-core,soep-core-2012-e3,cverg04,6,,
soep-core,soep-core-2012-e3,cverg04,7,,
soep-core,soep-core-2012-e3,cverg04,8,,
soep-core,soep-core-2012-e3,cverg04,9,,
soep-core,soep-core-2012-e3,cverg04,10,,
soep-core,soep-core-2012-e3,cverg04,11,ist wissensdurstig,… curious to learn
soep-core,soep-core-2012-e3,cverg05,1,hat Selbstvertrauen,… self-confident
soep-core,soep-core-2012-e3,cverg05,2,,
soep-core,soep-core-2012-e3,cverg05,3,,
soep-core,soep-core-2012-e3,cverg05,4,,
soep-core,soep-core-2012-e3,cverg05,5,,
soep-core,soep-core-2012-e3,cverg05,6,,
soep-core,soep-core-2012-e3,cverg05,7,,
soep-core,soep-core-2012-e3,cverg05,8,,
soep-core,soep-core-2012-e3,cverg05,9,,
soep-core,soep-core-2012-e3,cverg05,10,,
soep-core,soep-core-2012-e3,cverg05,11,ist unsicher,… insecure
soep-core,soep-core-2012-e3,cverg06,1,ist zurückgezogen,… introverted
soep-core,soep-core-2012-e3,cverg06,2,,
soep-core,soep-core-2012-e3,cverg06,3,,
soep-core,soep-core-2012-e3,cverg06,4,,
soep-core,soep-core-2012-e3,cverg06,5,,
soep-core,soep-core-2012-e3,cverg06,6,,
soep-core,soep-core-2012-e3,cverg06,7,,
soep-core,soep-core-2012-e3,cverg06,8,,
soep-core,soep-core-2012-e3,cverg06,9,,
soep-core,soep-core-2012-e3,cverg06,10,,
soep-core,soep-core-2012-e3,cverg06,11,ist kontaktfreudig,… outgoing
soep-core,soep-core-2012-e3,cverg07,1,ist konzentriert,… focused
soep-core,soep-core-2012-e3,cverg07,2,,
soep-core,soep-core-2012-e3,cverg07,3,,
soep-core,soep-core-2012-e3,cverg07,4,,
soep-core,soep-core-2012-e3,cverg07,5,,
soep-core,soep-core-2012-e3,cverg07,6,,
soep-core,soep-core-2012-e3,cverg07,7,,
soep-core,soep-core-2012-e3,cverg07,8,,
soep-core,soep-core-2012-e3,cverg07,9,,
soep-core,soep-core-2012-e3,cverg07,10,,
soep-core,soep-core-2012-e3,cverg07,11,ist leicht ablenkbar,… easily distracted
soep-core,soep-core-2012-e3,cverg08,1,ist trotzig,… disobedient
soep-core,soep-core-2012-e3,cverg08,2,,
soep-core,soep-core-2012-e3,cverg08,3,,
soep-core,soep-core-2012-e3,cverg08,4,,
soep-core,soep-core-2012-e3,cverg08,5,,
soep-core,soep-core-2012-e3,cverg08,6,,
soep-core,soep-core-2012-e3,cverg08,7,,
soep-core,soep-core-2012-e3,cverg08,8,,
soep-core,soep-core-2012-e3,cverg08,9,,
soep-core,soep-core-2012-e3,cverg08,10,,
soep-core,soep-core-2012-e3,cverg08,11,ist folgsam,… obedient
soep-core,soep-core-2012-e3,cverg09,1,begreift schnell,… quick at learning new things
soep-core,soep-core-2012-e3,cverg09,2,,
soep-core,soep-core-2012-e3,cverg09,3,,
soep-core,soep-core-2012-e3,cverg09,4,,
soep-core,soep-core-2012-e3,cverg09,5,,
soep-core,soep-core-2012-e3,cverg09,6,,
soep-core,soep-core-2012-e3,cverg09,7,,
soep-core,soep-core-2012-e3,cverg09,8,,
soep-core,soep-core-2012-e3,cverg09,9,,
soep-core,soep-core-2012-e3,cverg09,10,,
soep-core,soep-core-2012-e3,cverg09,11,braucht mehr Zeit,… needs more time
soep-core,soep-core-2012-e3,cverg10,1,ist ängstlich,… timid
soep-core,soep-core-2012-e3,cverg10,2,,
soep-core,soep-core-2012-e3,cverg10,3,,
soep-core,soep-core-2012-e3,cverg10,4,,
soep-core,soep-core-2012-e3,cverg10,5,,
soep-core,soep-core-2012-e3,cverg10,6,,
soep-core,soep-core-2012-e3,cverg10,7,,
soep-core,soep-core-2012-e3,cverg10,8,,
soep-core,soep-core-2012-e3,cverg10,9,,
soep-core,soep-core-2012-e3,cverg10,10,,
soep-core,soep-core-2012-e3,cverg10,11,ist unängstlich,… fearless
soep-core,soep-core-2012-e4,dleib,1,die leibliche Mutter,Biological mother
soep-core,soep-core-2012-e4,dleib,2,der leibliche Vater,Biological father
soep-core,soep-core-2012-e4,dleib,3,die Adoptiv-/Pflegemutter,Adoptive/foster mother
soep-core,soep-core-2012-e4,dleib,4,der Adoptiv-/Pflegevater,Adoptive/foster father
soep-core,soep-core-2012-e4,dleib,5,"Nein, es handelt sich um das Kind meines Partners/meiner Partnerin","No, he/she is my partner’s child"
soep-core,soep-core-2012-e4,dsch x 1,1,überhaupt nicht 1,Not at all 1
soep-core,soep-core-2012-e4,dsch x 1,2,2,2
soep-core,soep-core-2012-e4,dsch x 1,3,3,3
soep-core,soep-core-2012-e4,dsch x 1,4,4,4
soep-core,soep-core-2012-e4,dsch x 1,5,5,5
soep-core,soep-core-2012-e4,dsch x 1,6,6,6
soep-core,soep-core-2012-e4,dsch x 1,7,voll und ganz 7,Completely 7
soep-core,soep-core-2012-e4,dsch x 2,1,ausgeschlossen 1,Not at all 1
soep-core,soep-core-2012-e4,dsch x 2,2,2,2
soep-core,soep-core-2012-e4,dsch x 2,3,3,3
soep-core,soep-core-2012-e4,dsch x 2,4,4,4
soep-core,soep-core-2012-e4,dsch x 2,5,5,5
soep-core,soep-core-2012-e4,dsch x 2,6,6,6
soep-core,soep-core-2012-e4,dsch x 2,7,ganz sicher 7,Completely 7
soep-core,soep-core-2012-e4,derz xx 1,1,überhaupt nicht wichtig,Very unimportant
soep-core,soep-core-2012-e4,derz xx 1,2,eher unwichtig,Unimportant
soep-core,soep-core-2012-e4,derz xx 1,3,weder noch,Neutral
soep-core,soep-core-2012-e4,derz xx 1,4,eher wichtig,Important
soep-core,soep-core-2012-e4,derz xx 1,5,sehr wichtig,Very important
soep-core,soep-core-2012-e4,derz xx 2,1,nie,Never
soep-core,soep-core-2012-e4,derz xx 2,2,selten,Seldom
soep-core,soep-core-2012-e4,derz xx 2,3,manchmal,Sometimes
soep-core,soep-core-2012-e4,derz xx 2,4,häufig,Frequently
soep-core,soep-core-2012-e4,derz xx 2,5,sehr häufig,Very frequently
soep-core,soep-core-2012-e4,delt xx,1,stimme überhaupt nicht zu,Strongly disagree
soep-core,soep-core-2012-e4,delt xx,2,stimme eher nicht zu,Disagree 
soep-core,soep-core-2012-e4,delt xx,3,weder noch,Neither agree nor disagree
soep-core,soep-core-2012-e4,delt xx,4,stimme eher zu,Agree
soep-core,soep-core-2012-e4,delt xx,5,stimme voll und ganz zu,Strongly agree
soep-core,soep-core-2012-e4,dhbet,1,Ja,Yes
soep-core,soep-core-2012-e4,dhbet,2,Nein,No
soep-core,soep-core-2012-e4,form,1,mündliches Interview,Oral Interview
soep-core,soep-core-2012-e4,form,2,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar] in Anwesenheit des Interviewers",Respondent completed the questionnaire him/herself in the presence of the interviewer
soep-core,soep-core-2012-e4,form,3,"[Befragter hat den Fragebogen selbst ausgefüllt, und zwar] in Abwesenheit des Interviewers",Respondent completed the questionnaire him/herself in the absence of the interviewer
soep-core,soep-core-2012-e4,form,4,"Teils mündlich, teils selbst ausgefüllt","Partly as an oral interview, partly him/herself"
soep-core,soep-core-2012-e5,eleib,1,die leibliche Mutter,Biological mother
soep-core,soep-core-2012-e5,eleib,2,der leibliche Vater,Biological father
soep-core,soep-core-2012-e5,eleib,3,die Adoptiv-/Pflegemutter,Adoptive/foster mother
soep-core,soep-core-2012-e5,eleib,4,der Adoptiv-/Pflegevater,Adoptive/foster father
soep-core,soep-core-2012-e5,eleib,5,"Nein,  es handelt sich um das Kind meines Partners/meiner Partnerin","No, he/she is my partner’s child "
soep-core,soep-core-2012-e5,edtsch1,1,Nur in Deutsch,German only
soep-core,soep-core-2012-e5,edtsch1,2,Auch in einer anderen Sprache,Another language as well
soep-core,soep-core-2012-e5,edtsch1,3,Nur in einer anderen Sprache,Another language only
soep-core,soep-core-2012-e5,esch x 1,1,überhaupt nicht 1,Not at all 1
soep-core,soep-core-2012-e5,esch x 1,2,2,2
soep-core,soep-core-2012-e5,esch x 1,3,3,3
soep-core,soep-core-2012-e5,esch x 1,4,4,4
soep-core,soep-core-2012-e5,esch x 1,5,5,5
soep-core,soep-core-2012-e5,esch x 1,6,6,6
soep-core,soep-core-2012-e5,esch x 1,7,voll und ganz 7,Completely 7
soep-core,soep-core-2012-e5,esch x 2,1,ausgeschlossen 1,Out of the question 1
soep-core,soep-core-2012-e5,esch x 2,2,2,2
soep-core,soep-core-2012-e5,esch x 2,3,3,3
soep-core,soep-core-2012-e5,esch x 2,4,4,4
soep-core,soep-core-2012-e5,esch x 2,5,5,5
soep-core,soep-core-2012-e5,esch x 2,6,6,6
soep-core,soep-core-2012-e5,esch x 2,7,ganz sicher 7,Completely 7
soep-core,soep-core-2012-e5,esch x 4,1,trifft voll zu,Applies completely
soep-core,soep-core-2012-e5,esch x 4,2,trifft eher zu,Applies partly
soep-core,soep-core-2012-e5,esch x 4,3,trfft eher nicht zu,Does not apply
soep-core,soep-core-2012-e5,esch x 4,4,trifft gar nicht zu,Does not apply at all  
soep-core,soep-core-2012-e5,esch x 4,5,weiß nicht,Don’t know
soep-core,soep-core-2012-e5,ehaus1,1,Zu Hause,At home
soep-core,soep-core-2012-e5,ehaus1,2,Bei Verwandten / Freunden,At relative’s / friend’s home
soep-core,soep-core-2012-e5,ehaus1,3,In der Nachmittagsbetreuung / Im Hort,In after-school care
soep-core,soep-core-2012-e5,ehaus1,4,Woanders,Elsewhere
soep-core,soep-core-2012-e5,ehaus2,1,Täglich,Daily
soep-core,soep-core-2012-e5,ehaus2,2,Mehrmals wöchentlich,Several times a week
soep-core,soep-core-2012-e5,ehaus2,3,Seltener,Less often
soep-core,soep-core-2012-e5,ehaus2,4,Nie,Never
soep-core,soep-core-2012-e5,freizeit kind,1,Täglich,Daily
soep-core,soep-core-2012-e5,freizeit kind,2,Jede Woche,Every week
soep-core,soep-core-2012-e5,freizeit kind,3,Jeden Monat,Every month
soep-core,soep-core-2012-e5,freizeit kind,4,Seltener,Less often
soep-core,soep-core-2012-e5,freizeit kind,5,Nie,Never
soep-core,soep-core-2012-e5,eessxx,1,Zuhause gemeinsam mit der gesamten Familie,At home with the whole family
soep-core,soep-core-2012-e5,eessxx,2,Zuhause gemeinsam mit Teilen der Familie,At home with part of the family
soep-core,soep-core-2012-e5,eessxx,3,Zuhause alleine,At home alone
soep-core,soep-core-2012-e5,eessxx,4,"Nicht Zuhause (z.B. Schule, Hort, Freunde/Bekannte, Großeltern)","Not at home (e.g., in school, after-school care, with friends/relatives, grandparents)"
soep-core,soep-core-2012-e5,eessxx,5,Fällt in der Regel aus,Is usually canceled 
soep-core,soep-core-2012-e5,everg01,1,ist eher gesprächig,...is rather talkative
soep-core,soep-core-2012-e5,everg01,2,2,
soep-core,soep-core-2012-e5,everg01,3,3,
soep-core,soep-core-2012-e5,everg01,4,4,
soep-core,soep-core-2012-e5,everg01,5,5,
soep-core,soep-core-2012-e5,everg01,6,6,
soep-core,soep-core-2012-e5,everg01,7,7,
soep-core,soep-core-2012-e5,everg01,8,8,
soep-core,soep-core-2012-e5,everg01,9,9,
soep-core,soep-core-2012-e5,everg01,10,10,
soep-core,soep-core-2012-e5,everg01,11,ist eher still,…is rather quiet
soep-core,soep-core-2012-e5,everg02,1,ist unordentlich,…is messy
soep-core,soep-core-2012-e5,everg02,2,2,
soep-core,soep-core-2012-e5,everg02,3,3,
soep-core,soep-core-2012-e5,everg02,4,4,
soep-core,soep-core-2012-e5,everg02,5,5,
soep-core,soep-core-2012-e5,everg02,6,6,
soep-core,soep-core-2012-e5,everg02,7,7,
soep-core,soep-core-2012-e5,everg02,8,8,
soep-core,soep-core-2012-e5,everg02,9,9,
soep-core,soep-core-2012-e5,everg02,10,10,
soep-core,soep-core-2012-e5,everg02,11,ist ordentlich,… is neat
soep-core,soep-core-2012-e5,everg03,1,ist gutmütig,… is good-natured
soep-core,soep-core-2012-e5,everg03,2,2,
soep-core,soep-core-2012-e5,everg03,3,3,
soep-core,soep-core-2012-e5,everg03,4,4,
soep-core,soep-core-2012-e5,everg03,5,5,
soep-core,soep-core-2012-e5,everg03,6,6,
soep-core,soep-core-2012-e5,everg03,7,7,
soep-core,soep-core-2012-e5,everg03,8,8,
soep-core,soep-core-2012-e5,everg03,9,9,
soep-core,soep-core-2012-e5,everg03,10,10,
soep-core,soep-core-2012-e5,everg03,11,ist leicht reizbar,… is irritable
soep-core,soep-core-2012-e5,everg04,1,ist wenig interessiert,… is disinterested
soep-core,soep-core-2012-e5,everg04,2,2,
soep-core,soep-core-2012-e5,everg04,3,3,
soep-core,soep-core-2012-e5,everg04,4,4,
soep-core,soep-core-2012-e5,everg04,5,5,
soep-core,soep-core-2012-e5,everg04,6,6,
soep-core,soep-core-2012-e5,everg04,7,7,
soep-core,soep-core-2012-e5,everg04,8,8,
soep-core,soep-core-2012-e5,everg04,9,9,
soep-core,soep-core-2012-e5,everg04,10,10,
soep-core,soep-core-2012-e5,everg04,11,ist wissensdurstig,… is curious to learn
soep-core,soep-core-2012-e5,everg05,1,hat Selbstvertrauen,… is self-confident
soep-core,soep-core-2012-e5,everg05,2,2,
soep-core,soep-core-2012-e5,everg05,3,3,
soep-core,soep-core-2012-e5,everg05,4,4,
soep-core,soep-core-2012-e5,everg05,5,5,
soep-core,soep-core-2012-e5,everg05,6,6,
soep-core,soep-core-2012-e5,everg05,7,7,
soep-core,soep-core-2012-e5,everg05,8,8,
soep-core,soep-core-2012-e5,everg05,9,9,
soep-core,soep-core-2012-e5,everg05,10,10,
soep-core,soep-core-2012-e5,everg05,11,ist unsicher,… is insecure
soep-core,soep-core-2012-e5,everg06,1,ist zurückgezogen,… is withdrawn
soep-core,soep-core-2012-e5,everg06,2,2,
soep-core,soep-core-2012-e5,everg06,3,3,
soep-core,soep-core-2012-e5,everg06,4,4,
soep-core,soep-core-2012-e5,everg06,5,5,
soep-core,soep-core-2012-e5,everg06,6,6,
soep-core,soep-core-2012-e5,everg06,7,7,
soep-core,soep-core-2012-e5,everg06,8,8,
soep-core,soep-core-2012-e5,everg06,9,9,
soep-core,soep-core-2012-e5,everg06,10,10,
soep-core,soep-core-2012-e5,everg06,11,ist kontaktfreudig,… is outgoing
soep-core,soep-core-2012-e5,everg07,1,ist konzentriert,… is focused
soep-core,soep-core-2012-e5,everg07,2,2,
soep-core,soep-core-2012-e5,everg07,3,3,
soep-core,soep-core-2012-e5,everg07,4,4,
soep-core,soep-core-2012-e5,everg07,5,5,
soep-core,soep-core-2012-e5,everg07,6,6,
soep-core,soep-core-2012-e5,everg07,7,7,
soep-core,soep-core-2012-e5,everg07,8,8,
soep-core,soep-core-2012-e5,everg07,9,9,
soep-core,soep-core-2012-e5,everg07,10,10,
soep-core,soep-core-2012-e5,everg07,11,ist leicht ablenkbar,… is easily distracted
soep-core,soep-core-2012-e5,everg08,1,ist trotzig,… is disobedient
soep-core,soep-core-2012-e5,everg08,2,2,
soep-core,soep-core-2012-e5,everg08,3,3,
soep-core,soep-core-2012-e5,everg08,4,4,
soep-core,soep-core-2012-e5,everg08,5,5,
soep-core,soep-core-2012-e5,everg08,6,6,
soep-core,soep-core-2012-e5,everg08,7,7,
soep-core,soep-core-2012-e5,everg08,8,8,
soep-core,soep-core-2012-e5,everg08,9,9,
soep-core,soep-core-2012-e5,everg08,10,10,
soep-core,soep-core-2012-e5,everg08,11,ist folgsam,… is obedient
soep-core,soep-core-2012-e5,everg09,1,begreift schnell,… is quick at learning new things
soep-core,soep-core-2012-e5,everg09,2,2,
soep-core,soep-core-2012-e5,everg09,3,3,
soep-core,soep-core-2012-e5,everg09,4,4,
soep-core,soep-core-2012-e5,everg09,5,5,
soep-core,soep-core-2012-e5,everg09,6,6,
soep-core,soep-core-2012-e5,everg09,7,7,
soep-core,soep-core-2012-e5,everg09,8,8,
soep-core,soep-core-2012-e5,everg09,9,9,
soep-core,soep-core-2012-e5,everg09,10,10,
soep-core,soep-core-2012-e5,everg09,11,braucht mehr Zeit,… needs more time
soep-core,soep-core-2012-e5,everg10,1,ist ängstlich,… is timid
soep-core,soep-core-2012-e5,everg10,2,2,
soep-core,soep-core-2012-e5,everg10,3,3,
soep-core,soep-core-2012-e5,everg10,4,4,
soep-core,soep-core-2012-e5,everg10,5,5,
soep-core,soep-core-2012-e5,everg10,6,6,
soep-core,soep-core-2012-e5,everg10,7,7,
soep-core,soep-core-2012-e5,everg10,8,8,
soep-core,soep-core-2012-e5,everg10,9,9,
soep-core,soep-core-2012-e5,everg10,10,10,
soep-core,soep-core-2012-e5,everg10,11,ist unängstlich,… is fearless
