study,dataset,variable,label,concept,questionnaire,question,item
soep-core,beelt,bee0801,Zeige meinem Kind Sympathie,derz21,soep-core-2014-e4,8,derz21
soep-core,beelt,bee0802,Kritisiere mein Kind,derz22,soep-core-2014-e4,8,derz22
soep-core,beelt,bee0803,Frage nach,derz23,soep-core-2014-e4,8,derz23
soep-core,beelt,bee0804,Bestrafe mein Kind,derz24,soep-core-2014-e4,8,derz24
soep-core,beelt,bee0805,Drohe nur mit Strafe,derz25,soep-core-2014-e4,8,derz25
soep-core,beelt,bee0806,"Weiss genau, wo es ist",derz26,soep-core-2014-e4,8,derz26
soep-core,beelt,bee0807,Bin streng,derz27,soep-core-2014-e4,8,derz27
soep-core,beelt,bee0808,Troeste mein Kind,derz28,soep-core-2014-e4,8,derz28
soep-core,beelt,bee0809,Schreie mein Kind an,derz29,soep-core-2014-e4,8,derz29
soep-core,beelt,bee0810,Halte es fuer undankbar,derz30,soep-core-2014-e4,8,derz30
soep-core,beelt,bee0811,Rede nicht mit ihm,derz31,soep-core-2014-e4,8,derz31
soep-core,beelt,bee0812,Soll sich nicht widersetzen,derz32,soep-core-2014-e4,8,derz32
soep-core,beelt,bee0813,Lobe mein Kind,derz33,soep-core-2014-e4,8,derz33
soep-core,beelt,bee0814,Beschimpfe mein Kind,derz34,soep-core-2014-e4,8,derz34
soep-core,beelt,bee0815,Beeinflusse den Freundeskreis,derz35,soep-core-2014-e4,8,derz35
soep-core,beelt,bee0816,Schwaeche Bestrafung ab,derz36,soep-core-2014-e4,8,derz36
soep-core,beelt,bee0817,Schlechtes Benehmen enttaeuscht mich,derz37,soep-core-2014-e4,8,derz37
soep-core,beelt,bee0818,Konsequenz faellt mir schwer,derz38,soep-core-2014-e4,8,derz38
soep-core,beelt,bee0903,Opfere meine Wuensche,delt01,soep-core-2014-e4,9,delt01
soep-core,beelt,bee0904,Kind will mich aergern,delt02,soep-core-2014-e4,9,delt02
soep-core,beelt,bee0905,Ganzes Leben wird bestimmt,delt03,soep-core-2014-e4,9,delt03
soep-core,beelt,bee0906,Durch Elternpflichten gefangen,delt04,soep-core-2014-e4,9,delt04
soep-core,beelt,bee0907,Probleme liegen am Kind,delt05,soep-core-2014-e4,9,delt05
soep-core,beelt,bee0908,Zusammensein mit Kind am liebsten,delt06,soep-core-2014-e4,9,delt06
soep-core,beelt,bee0909,Wohl des Kindes,delt07,soep-core-2014-e4,9,delt07
soep-core,beelt,bee0910,Falsches Verhalten mit Absicht,delt08,soep-core-2014-e4,9,delt08
soep-core,beelt,bee0911,Lasse alles stehen,delt09,soep-core-2014-e4,9,delt09
soep-core,beelt,bee0912,Freue mich auf Zusammensein,delt10,soep-core-2014-e4,9,delt10
soep-core,beelt,bee10,Selbst Hauptbetreuungsperson,dhbet,soep-core-2014-e4,10,
soep-core,beelt,bee1101,Betruung: (Ehe-)Partner/in,dsit01,soep-core-2014-e4,11,dsit01
soep-core,beelt,bee1102,Betruung: (Ehe-)Partner/in Stunden,dstd01,soep-core-2014-e4,11,dstd01
soep-core,beelt,bee1103,Betruung: Vater/Mutter ausserhalb,dsit02,soep-core-2014-e4,11,dsit02
soep-core,beelt,bee1104,Betruung: Vater/Mutter ausserhalb Stunden,dstd02,soep-core-2014-e4,11,dstd02
soep-core,beelt,bee1105,Betruung: Grosseltern,dsit03,soep-core-2014-e4,11,dsit03
soep-core,beelt,bee1106,Betruung: Grosseltern Stunden,dstd03,soep-core-2014-e4,11,dstd03
soep-core,beelt,bee1107,Betruung: Aeltere Geschwister,dsit04,soep-core-2014-e4,11,dsit04
soep-core,beelt,bee1108,Betruung: Aeltere Geschwister Stunden,dstd04,soep-core-2014-e4,11,dstd04
soep-core,beelt,bee1109,Betruung: Andere Verwandte,dsit05,soep-core-2014-e4,11,dsit05
soep-core,beelt,bee1110,Betruung: Andere Verwandte Stunden,dstd05,soep-core-2014-e4,11,dstd05
soep-core,beelt,bee1111,Betruung: Kinderfrau,dsit06,soep-core-2014-e4,11,dsit06
soep-core,beelt,bee1112,Betruung: Kinderfrau Stunden,dstd06,soep-core-2014-e4,11,dstd06
soep-core,beelt,bee1113,Andere Betreuung,dsit07,soep-core-2014-e4,11,dsit07
soep-core,beelt,bee1114,Andere Betreuung Stunden,dstd07,soep-core-2014-e4,11,dstd07
soep-core,beelt,bee1115,Betruung: Schule,dsit08,soep-core-2014-e4,11,dsit08
soep-core,beelt,bee1116,Betruung: Schule Stunden,dstd08,soep-core-2014-e4,11,dstd08
soep-core,beelt,bee1117,Betruung: Hort,dsit09,soep-core-2014-e4,11,dsit09
soep-core,beelt,bee1118,Betruung: Hort Stunden,dstd09,soep-core-2014-e4,11,dstd09
soep-core,beelt,bee1119,Betruung: Soziale Einrichtung,dsit10,soep-core-2014-e4,11,dsit10
soep-core,beelt,bee1120,Betruung: Soziale Einrichtung Stunden,dstd10,soep-core-2014-e4,11,dstd10
soep-core,beelt,bee1121,Keine Betreuung,dsitno,soep-core-2014-e4,11,dsitno
soep-core,beelt,beedatt,Tag des Interviews,datt,soep-core-2014-e4,A,datt
soep-core,beelt,beedatm,Monat des Interviews,datm,soep-core-2014-e4,A,datm
soep-core,beelt,beedatst,Interview beendet Uhrzeit (Stunde),datst,soep-core-2014-e4,A,datst
soep-core,beelt,beedatmi,Interview beendet Uhrzeit (Minuten),datmi,soep-core-2014-e4,A,datmi
soep-core,beelt,beeinta,Art der Befragung,form,soep-core-2014-e4,B,
soep-core,beelt,beedauer1,Interviewdauer muendlich in Minuten,dauer1,soep-core-2014-e4,C,dauer1
soep-core,beelt,beedauer2,Selbstausfuellen schriftlich in Minuten,dauer2,soep-core-2014-e4,C,dauer2
soep-core,beelt,intid,Interviewer ID,,,,
