study,name,label,label_de,description,description_de,topic,topic_old
soep-core,_1172_p_saf,"media about insurance, taxes","medien zu versich.,rente,steuern",,,saf,t0705030000000000
soep-core,_1173_p_saf,"media about politics, citizens rights","medien zu polit.,staatsbuergerl. fragen",,,saf,t0705030000000000
soep-core,_1174_p_saf,"media about natural sciences, technology","medien zu naturwiss.,technik",,,saf,t0705030000000000
soep-core,_1175_p_saf,"media about environmental protection,",medien zu umweltschutz,,,saf,t0705030000000000
soep-core,_1176_p_saf,media about sport,medien zu sport,,,saf,t0705030000000000
soep-core,_1177_p_saf,"media about art, literature, history","medien zu wissen ueber kunst,literatur e",,,saf,t0705030000000000
soep-core,_1178_p_saf,media about other topics,medien zu sonstigen themen,,,saf,t0705030000000000
soep-core,_1179_p_old,amt. miner pension-self,betrag knappschaft a,,,old,t0303010000000000
soep-core,_1196_p_tax,paid income tax two years ago,lohn- einkommensteuer 1992 gezahlt,,,tax,t0301030000000000
soep-core,_1198_p_tax,tax deduction on second income,zweite lohnsteuerkarte klasse 6,,,tax,t0301030000000000
soep-core,_1199_p_tax,no tax deduction on second income,t.n.z. hatte keine steuerkarte,,,tax,t0301030000000000
soep-core,_1200_p_tax,number of children under tax deduction,anz. der kinder auf der lohnst.karte,,,tax,t0301030000000000
soep-core,_1201_p_tax,no children under tax deduction,kein kind auf der lohnst.karte,,,tax,t0301030000000000
soep-core,_1202_p_tax,income tax deduction previous yr,freibetrag auf der lohnst.karte,,,tax,t0301030000000000
soep-core,_1203_p_tax,amount of income tax deduction prev yr,betrag des freibetrages der l.karte,,,tax,t0301030000000000
soep-core,_1204_p_mpl,reason for moving to another country,anlass f. umzug in ausland,,,mpl,t0604010000000000
soep-core,_121_p_tim,hours saturday on child care,"kinderbetreuung, samstag.m.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1215_p_vod,no degree,kein ausbildungsabschluss,,,vod,t0702030000000000
soep-core,_1217_p_vod,"vocational,specialist training completed","berufsausbildung,facharbeiterabschluss",,,vod,t0702030000000000
soep-core,_1218_p_vod,master craftsman degree,meisterabschluss,,,vod,t0702030000000000
soep-core,_1219_p_vod,engineer and vocational school degree,"ingenieur-,fachschulabschluss",,,vod,t0702030000000000
soep-core,_122_p_tim,hours saturday on child care,"kinderbetreuung, samstag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1220_p_vod,"college,university degree","hochschul-,universitaetsabschluss",,,vod,t0702030000000000
soep-core,_1221_p_vod,other type of education completed,sonstiger ausbildungsabschluss,,,vod,t0702030000000000
soep-core,_1222_p_vod,no degree,keinen ausbildungsabschluss,,,vod,t0702030000000000
soep-core,_1224_p_seh,location of second residence,"zweitwohnung, liegt wo?",,,seh,t0607020000000000
soep-core,_1225_p_seh,registered 2. residence,gemeldeter 2. wohnsitz,,,seh,t0607020000000000
soep-core,_1226_p_seh,dwelling used predominantly,"bei zweitwohnung, welche wird genutzt?",,,seh,t0607020000000000
soep-core,_1227_p_seh,from which dwelling to work,"von welcher wohng zur arbeit,schule",,,seh,t0607020000000000
soep-core,_1228_p_ona,nationality,staatsangeheorigkeit,,,ona,t1001010200000000
soep-core,_1229_p_bmi,"since when in east,west germany ... filter","seit wann in ost-,westteil dtschlands",,,bmi,t1001010100000000
soep-core,_1230_p_bmi,"since when in east,west germany ... year","seit welchem jahr in ost-,westdeutl.",,,bmi,t1001010100000000
soep-core,_1231_p_bmi,area of origin,wo vorher gelebt,,,bmi,t1001010100000000
soep-core,_1232_p_rer,moved between east and west germany,umzug zw. ost- und west-deutschland,,,rer,t0609000000000000
soep-core,_1233_p_fvc,"subject, course content coded","thema, inhalt des kurses codiert",,,fvc,t0705020500000000
soep-core,_1234_p_ola,craft work,handarbeiten,,,ola,t0610010100000000
soep-core,_1235_p_ola,renovation,"renovieren, tapezieren etc.",,,ola,t0610010100000000
soep-core,_1236_p_ola,home repair,"reparaturen in und am haus, der wohnung",,,ola,t0610010100000000
soep-core,_1237_p_ola,auto repair,"reparaturen am auto, motorrad usw.",,,ola,t0610010100000000
soep-core,_1238_p_ola,garden work,obst- und gemueseanbau im garten,,,ola,t0610010100000000
soep-core,_1239_p_ola,other do-it-yourself work,sonstige eigenarbeit,,,ola,t0610010100000000
soep-core,_124_p_tim,hours sunday on child care,"kinderbetreuung, sonntag.m.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1240_p_ola,no do-it-yourself work,keine eigenarbeit,,,ola,t0610010100000000
soep-core,_1241_p_olm,enjoy do-it-yourself work,mir machen diese arbeiten spass,,,olm,t0610010200000000
soep-core,_1242_p_olm,do-it-yourself work is better or faster,eigenarbeit ist besser oder schneller,,,olm,t0610010200000000
soep-core,_1243_p_olm,save money by doing it myself,ich spare dadurch geld,,,olm,t0610010200000000
soep-core,_1245_p_sde,duration of work contract,derzeitige beschaeftigung,,,sde,t0203010000000000
soep-core,_1246_p_dtw,does not apply,"t.n.z., wechselnder arbeitsort",,,dtw,t0203050100000000
soep-core,_1247_p_whd,no fixed number of days per week,woechentlich wechselnde zahl der tage,,,whd,t0204020000000000
soep-core,_1248_p_isd,year degree of disability determined,"grad d.behinderung festgestellt, jahr",,,isd,t0501040000000000
soep-core,_1249_p_trf,private long term care insurance,private pflegeversicherung,,,trf,t0302000000000000
soep-core,_125_p_tim,hours sunday on child care,"kinderbetreuung, sonntag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1250_p_trf,social security for non-working spouse,soz.sicherung nicht erwerbst.ehepartner,,,trf,t0302000000000000
soep-core,_1270_p_fnw,help from non-relatives,"freunde - vorhanden,nicht vorhanden",,,fnw,t0404030000000000
soep-core,_1271_p_fnw,where does first person live,erste person - entfernung,,,fnw,t0404030000000000
soep-core,_1272_p_fnw,nature of relationship to first person,erste person - beziehung,,,fnw,t0404030000000000
soep-core,_1273_p_fnw,where does second person live,zweite person - entfernung,,,fnw,t0404030000000000
soep-core,_1274_p_fnw,nature of relationship to second person,zweite person - beziehung,,,fnw,t0404030000000000
soep-core,_1275_p_fnw,second person is not present,zweite person - nicht vorhanden,,,fnw,t0404030000000000
soep-core,_1276_p_fnw,where does third person live,dritte person - entfernung,,,fnw,t0404030000000000
soep-core,_1277_p_fnw,nature of relationship to third person,dritte person - beziehung,,,fnw,t0404030000000000
soep-core,_1278_p_fnw,third person is not present,dritte person - nicht vorhanden,,,fnw,t0404030000000000
soep-core,_1279_p_cdv,chance of overtime or special shifts,ueberstunden im letzten jahr - umfang,,,cdv,t0203020400000000
soep-core,_1286_p_wry,worried about rights of use and assets,sorgen:verlust v. vermoegensrechten etc.,,,wry,t0801040000000000
soep-core,_1287_p_wry,worried about adapting to change,sorgen: ueber neue lebensbedingungen,,,wry,t0801040000000000
soep-core,_129_p_tim,hours saturday on education,"ausbildg,schule, samstag.m.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1293_p_jcl,"2 digit nace industry, sector",branche nach nace,,,ljo,t0201010000000000
soep-core,_130_p_tim,hours sunday on education,"ausbildg,schule, samstag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1301_p_aws,financed from own account,beschaffung: eigenes konto,,,aws,t0610030000000000
soep-core,_1302_p_aws,financed by hh-member,beschaffung: von hh-mitglied,,,aws,t0610030000000000
soep-core,_1303_p_aws,financed by relatives,beschaffung: von verwandten,,,aws,t0610030000000000
soep-core,_1304_p_aws,financed by bank loan,beschaffung: bankkredit,,,aws,t0610030000000000
soep-core,_1305_p_aws,financed by other,beschaffung: sonstiges,,,aws,t0610030000000000
soep-core,_132_p_tim,hours sunday on education,"ausbildg,schule, sonntag.m.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_133_p_tim,hours sunday on education,"ausbildg,schule, sonntag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_136_p_tim,"hours saturday repairs,garden work","reparaturen etc. std., sa",,,tim,t0901000000000000
soep-core,_137_p_tim,hours saturday on handicraft work,"basteln,reparat.,samstag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_139_p_tim,hours sunday on handicraft work,"basteln,reparat.,sonntag.m.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_140_p_tim,hours sunday on handicraft work,"basteln,reparat.,sonntag.o.ber.tgkt,std",,,tim,t0901000000000000
soep-core,_1414_p_ocr,mutual termination,einvernehmliche aufloesung,,,ocr,t0205020000000000
soep-core,_1415_p_ocr,quit job for marriage,heirat,,,ocr,t0205020000000000
soep-core,_1416_p_ocr,quit job for child care,kinderbetreuung,,,ocr,t0205020000000000
soep-core,_1417_p_ocr,quit job to care for someone,betreuung pflegebeduerftiger person,,,ocr,t0205020000000000
soep-core,_1418_p_ocr,quit job due to occupational disability,berufsunfaehigkeit,,,ocr,t0205020000000000
soep-core,_1419_p_ocr,quit job because of incapacity for work,erwerbsunfaehigkeit,,,ocr,t0205020000000000
soep-core,_1420_p_ocr,quit job because of other health reasons,sonstige gesundheitliche gruende,,,ocr,t0205020000000000
soep-core,_1421_p_ocr,quit job when reached retirement age,erreichen der altersgrenze,,,ocr,t0205020000000000
soep-core,_1422_p_ocr,quit job because of early retirement,vorzeitige rente/pension,,,ocr,t0205020000000000
soep-core,_1423_p_ocr,"quit job for military,community service","wehr-,zivildienst",,,ocr,t0205020000000000
soep-core,_1424_p_ocr,quit job due to difficulties with boss,aerger mit vorgesetzten,,,ocr,t0205020000000000
soep-core,_1425_p_ocr,quit job when moved,umzug,,,ocr,t0205020000000000
soep-core,_1426_p_ocr,quit job because of company down-sizing,rationalisierung im betrieb,,,ocr,t0205020000000000
soep-core,_1427_p_ocr,quit job because of bankruptcy,konkurs,,,ocr,t0205020000000000
soep-core,_1428_p_ocr,quit job due to occupational change,berufliche veraenderung,,,ocr,t0205020000000000
soep-core,_1429_p_ocr,quit job for better job,bessere stelle,,,ocr,t0205020000000000
soep-core,_1430_p_ocr,quit job to continue education,"fortbildung, umschulung",,,ocr,t0205020000000000
soep-core,_1431_p_ocr,quit job when financially independent,finanzielle gruende,,,ocr,t0205020000000000
soep-core,_1432_p_ocr,quit job because of other reasons,sonstige gruende,,,ocr,t0205020000000000
soep-core,_1433_p_sde,year began current employment,"beginn jetzige stelle, jahr",,,sde,t0203010000000000
soep-core,_1434_p_sde,month began current employment,"beginn jetzige stelle, monat",,,sde,t0203010000000000
soep-core,_1435_p_whd,shift work available,wechselschicht,,,whd,t0204020000000000
soep-core,_1436_p_whd,flexible working hours,moeglichkeit zu gleitzeit,,,whd,t0204020000000000
soep-core,_1437_p_dtw,weekend commuter,wochenendpendler,,,dtw,t0203050100000000
soep-core,_1438_p_sim,importance of job,bedeutung der berufstaetigkeit,,,sim,t0203040200000000
soep-core,_1439_p_sim,importance of job,beruf ziemlich wichtig,,,sim,t0203040200000000
soep-core,_1440_p_sim,importance of job,beruf nicht so wichtig,,,sim,t0203040200000000
soep-core,_1441_p_whd,frequency of work on saturdays,samstagsarbeit - haeufigkeit,,,whd,t0204020000000000
soep-core,_1442_p_whd,frequency of work on sundays,sonntagsarbeit - haeufigkeit,,,whd,t0204020000000000
soep-core,_1443_p_esc,gainfully employed or want to be,"erwerbst., erwerbstaetig werden wollen",,,esc,t0202010000000000
soep-core,_1444_p_whb,no child care available,mangelnde kinderbetreuungsmoeglichkeit,,,whb,t0204030000000000
soep-core,_1445_p_whb,enough time for children,um zeit fuer kinder zu haben,,,whb,t0204030000000000
soep-core,_1446_p_whb,"because of spouse,partner","wegen, ehe-, partner",,,whb,t0204030000000000
soep-core,_1447_p_whb,other family reasons,andere familiere gruende,,,whb,t0204030000000000
soep-core,_1448_p_whb,income is sufficient,ausreichendes einkommen vorhanden,,,whb,t0204030000000000
soep-core,_1449_p_whb,otherwise insufficient free time,sonst zu wenig zeit fuer andere dinge,,,whb,t0204030000000000
soep-core,_1450_p_whb,distribution of work time per week,vollzeit und freie tage,,,whb,t0204030000000000
soep-core,_1451_p_whb,mornings - other times,vormittags - andere zeiten,,,whb,t0204030000000000
soep-core,_1452_p_vac,days on holiday last year,anzahl urlaubstage letztes jahr,,,vac,t0204040300000000
soep-core,_1453_p_vac,no holidays off last year,keinen urlaub genommen,,,vac,t0204040300000000
soep-core,_1454_p_vac,yearly contracted holidays,jaehrlicher urlaubsanspruch,,,vac,t0204040300000000
soep-core,_1455_p_vac,no specified holidays,kein urlaubsanspruch,,,vac,t0204040300000000
soep-core,_1456_p_prt,gross amount of income-persons not in hh,monatl. betrag sonst. unterstuetzung 89,,,prt,t0302020600000000
soep-core,_1457_p_tax,"filed jointly,individually two years ago",gemeinsame oder getrennte veranlagung 88,,,tax,t0301030000000000
soep-core,_1458_p_tax,amount of income tax paid two years ago,"gesamtbetrag lohn-, einkommenssteuer 88",,,tax,t0301030000000000
soep-core,_1459_p_tax,information not available two years ago,steuerbescheid 88 liegt noch nicht vor,,,tax,t0301030000000000
soep-core,_1460_p_gov,extent and type of state powers,einschaetzung umfang staatl. aufgaben,,,gov,t0801030000000000
soep-core,_1461_p_fhf,year moved in together,gemeinsame wohnung seit...,,,fhf,t0407000000000000
soep-core,_1462_p_fhf,live apart,getrennte wohnungen,,,fhf,t0407000000000000
soep-core,_1464_p_tim,hours per weekday on tv,"fernsehen, video",,,tim,t0901000000000000
soep-core,_1468_p_ltm,hours sunday other hobbies,"sonstige hobbies std., sonntag",,,tim,t0901000000000000
soep-core,_1469_p_wkc,job requires regular night work,regelmaessige nachtarbeit,,,wkc,t0203040100000000
soep-core,_1470_p_saf,paid off in job knowledge,resulat: bessere kenntnisse,,,saf,t0705030000000000
soep-core,_1471_p_saf,paid off in promotion possibilities,resultat: bessere aufstiegschancen,,,saf,t0705030000000000
soep-core,_1472_p_saf,paid off in greater earnings,resultat: mehr verdienst,,,saf,t0705030000000000
soep-core,_1473_p_saf,paid off in greater job security,resultat: mehr arbeitsplatzsicherheit,,,saf,t0705030000000000
soep-core,_1474_p_saf,paid off in more interesting work,resultat: interessantere taetigkeit,,,saf,t0705030000000000
soep-core,_1475_p_saf,paid off in better chances in job market,resultat: bessere arbeitsmarktchancen,,,saf,t0705030000000000
soep-core,_1476_p_saf,further education provided other pay-off,resultat: sonstiges,,,saf,t0705030000000000
soep-core,_1477_p_ftt,lectures about health topics,lehrgang zu gesundh.fragen,,,ftt,t0706010000000000
soep-core,_1478_p_ftt,lectures about raising children,"lehrgang zu kindererz.,schule",,,ftt,t0706010000000000
soep-core,_1479_p_ftt,"lectures about personal, family problems",lehrgang zu partnersch.fragen,,,ftt,t0706010000000000
soep-core,_1480_p_ftt,lectures about language skills,lehrgang zu sprachkenntnissen,,,ftt,t0706010000000000
soep-core,_1481_p_ftt,lectures about practical crafts or trades,"lehrgang zu prakt.,handw. faehigkt.",,,ftt,t0706010000000000
soep-core,_1482_p_ftt,"lectures about musical, artistic skills","lehrgang zu kuenstl.,musikal. faehigkt.",,,ftt,t0706010000000000
soep-core,_1483_p_ftt,"lectures about insurance, taxes","lehrgang zu versich.,rente,steuern",,,ftt,t0706010000000000
soep-core,_1484_p_ftt,"lectures about politics, citizens rights","lehrgang zu polit.,staatsbuergerl. frage",,,ftt,t0706010000000000
soep-core,_1485_p_ftt,"lectures about natural sciences,technology","lehrgang zu naturwiss.,technik",,,ftt,t0706010000000000
soep-core,_1486_p_ftt,"lectures about environmental protection,",lehrgang zu umweltschutz,,,ftt,t0706010000000000
soep-core,_1487_p_ftt,lectures about sport,lehrgang zu sport,,,ftt,t0706010000000000
soep-core,_1488_p_ftt,"lectures about art, literature, history","lehrgang zu wissen ueber kunst,literatur",,,ftt,t0706010000000000
soep-core,_1489_p_ftt,lectures about other topics,lehrgang zu sonstigen themen,,,ftt,t0706010000000000
soep-core,_1490_p_ftt,none of these,keine weiterb. in diesen themen,,,ftt,t0706010000000000
soep-core,_1491_p_coa,courses started previous yr,besuchte kurse sei anfang 1988,,,coa,t0706020000000000
soep-core,_1492_p_coa,reason - useful for job,"gruende: beruflicher nutzen, kurs 1",,,coa,t0706020000000000
soep-core,_1493_p_coa,reason - useful in daily life,"gruende: kenntnisse f. prakt. leben, k.1",,,coa,t0706020000000000
soep-core,_1494_p_coa,reason - help develop creativity,"gruende: kreative betaetigung, kurs 1",,,coa,t0706020000000000
soep-core,_1495_p_coa,reason - interested in subject area,"gruende: interesse am gebiet, kurs 3",,,coa,t0706020000000000
soep-core,_1496_p_coa,reason - useful for job,"gruende: beruflicher nutzen, kurs 2",,,coa,t0706020000000000
soep-core,_1497_p_coa,reason - useful in daily life,"gruende: kenntnisse f. prakt. leben, k.2",,,coa,t0706020000000000
soep-core,_1498_p_coa,reason - help develop creativity,"gruende: kreative betaetigung, kurs 2",,,coa,t0706020000000000
soep-core,_1499_p_coa,reason - interested in subject area,"gruende: interesse am gebiet, kurs 2",,,coa,t0706020000000000
soep-core,_1500_p_coa,reason - useful for job,"gruende: beruflicher nutzen, kurs 3",,,coa,t0706020000000000
soep-core,_1501_p_coa,reason - useful in daily life,"gruende: kenntnisse f. prakt. leben, k.3",,,coa,t0706020000000000
soep-core,_1502_p_coa,reason - help develop creativity,"gruende: kreative betaetigung, kurs 3",,,coa,t0706020000000000
soep-core,_1503_p_coa,reason - interested in subject area,"gruende: interesse am gebiet, kurs 3",,,coa,t0706020000000000
soep-core,_1504_p_vot,democratic ideal,einschaetzung der idee der demokratie,,,vot,t0801010000000000
soep-core,_1505_p_sat,satisfied with democratic constitution,zufriedenheit mit der demokratie der brd,,,sat,t0803010000000000
soep-core,_1506_p_fju,entitlement received are deserved,gerechtigkeit bzgl. sich selbst,,,fju,t0802040000000000
soep-core,_1507_p_fju,german citizen benefits are equitable,gerechtigkeit bzgl. aller buerger,,,fju,t0802040000000000
soep-core,_1508_p_ona,changed nationality since prev.year,aenderung staatsangehoerigkeit seit 88,,,ona,t1001010200000000
soep-core,_1509_p_ona,nationality,staatsangehoerigkeit,,,ona,t1001010200000000
soep-core,_1510_p_ftt,"further education, other - coded","weiterbildung, sonstiges - codiert",,,ftt,t0706010000000000
soep-core,_1511_p_ftt,"further education, other - coded","weiterbildung, sonstiges - codiert",,,ftt,t0706010000000000
soep-core,_1512_p_fvd,subject matter of courses,"thema, inhalt des kurses",,,fvd,t0705020400000000
soep-core,_1513_p_ftt,name of first other subject,"sonstige themen, name 1",,,ftt,t0706010000000000
soep-core,_1514_p_ftt,name of second other subject,"sonstige themen, name 2",,,ftt,t0706010000000000
soep-core,_1515_p_coa,letter from question 63,"buchstabe laut frage 63, kurs 1",,,coa,t0706020000000000
soep-core,_1516_p_coa,letter from question 63,"buchstabe laut frage 63, kurs 2",,,coa,t0706020000000000
soep-core,_1517_p_coa,letter from question 63,"buchstabe laut frage 63, kurs 3",,,coa,t0706020000000000
soep-core,_1518_p_olm,savings of do-it-yourself work prev yr,"ersparnis eigenarbeit vorjahr, betrag",,,olm,t0610010200000000
soep-core,_1519_p_olm,savings of do-it-yourself work unknown,"ersparnis eigenarbeit vorjahr, unb.,ka)",,,olm,t0610010200000000
soep-core,_1520_p_olm,expenses of do-it-yourself work prev yr,"ausgaben fuer eigenarbeit,betrag",,,olm,t0610010200000000
soep-core,_1521_p_olm,expenses of do-it-yourself work unknown,"hoehe ausgaben fuer eigenarbeit, k.a.",,,olm,t0610010200000000
soep-core,_1522_p_tjs,job search through company job offerings,stellenfindung durch innerbetr. angebot,,,tjs,t0205040000000000
soep-core,_1523_p_tjs,became self-employed,selbstaendig gemacht,,,tjs,t0205040000000000
soep-core,_1524_p_who,desires more/less overtime,wunsch mehr-weniger ueberstunden,,,who,t0204010200000000
soep-core,_1525_p_sav,indexed savings agreement previous yr,besitz von praemiensparvertraegen,,,sav,t0305040000000000
soep-core,_1526_p_sav,savings: building society previous yr,besitz von bausparvertraegen,,,sav,t0305040000000000
soep-core,_1527_p_pri,life insurance previous yr,besitz von lebensversicherungsvertraegen,,,pri,t0304020600000000
soep-core,_1528_p_sav,other savings previous yr,vermoegensbildungsgesetz: sonst. sparen,,,sav,t0305040000000000
soep-core,_1529_p_sav,no savings previous yr,kein sparen mit vermoegensbildungsgesetz,,,sav,t0305040000000000
soep-core,_1530_p_ipp,insured by pension and other assets,vermoegen als zusaetz. altersvorsorge,,,ipp,t0304020601000000
soep-core,_1531_p_ipp,assets for subsistence,"vermoegen fuer lebensunterhalt,im alter",,,ipp,t0304020601000000
soep-core,_1532_p_ipp,assets for retirement years,vermoegen fuer schoeneren lebensabend,,,ipp,t0304020601000000
soep-core,_1533_p_ipp,provisions against sickness and hardship,"vermoegen fuer not-, pflegefall im alter",,,ipp,t0304020601000000
soep-core,_1534_p_ipp,assets to leave as inheritance,vermoegen fuer die erben,,,ipp,t0304020601000000
soep-core,_1535_p_whb,suitable job not found,geeigneter arbeitsplatz fehlt,,,whb,t0204030000000000
soep-core,_1536_p_whb,because has to raise children,wegen kindererziehung,,,whb,t0204030000000000
soep-core,_1537_p_whb,other reasons for part-time work,sonstige gruende fuer teilzeitarbeit,,,whb,t0204030000000000
soep-core,_1538_p_hco,age of person surveyed,alter der befragungsperson,,,hco,t0501010000000000
soep-core,_1539_p_pow,anticipated age of retirement,erwartetes rentenalter,,,pow,t0207030000000000
